userId,tmdbIds
36,"[159185, 49133, 11104, 14069, 15730, 52856, 21183, 17961, 11008, 38722, 30304, 41647, 18242, 31642, 1677, 31546, 48144, 36266, 20318, 18299]"
37,"[31225, 19666, 68735, 9623, 46785, 10741, 5894, 10149, 30304, 8981, 23378, 70670, 47889, 17600, 9323, 85778, 11101, 18555, 48144, 22490]"
38,"[20871, 19666, 31174, 49133, 10534, 11546, 77350, 50797, 14819, 47504, 38722, 8438, 5544, 40156, 55615, 14334, 72113, 8981, 319067, 9300]"
39,"[26890, 144, 14784, 13222, 34615, 45325, 49133, 46785, 63076, 11104, 15730, 17961, 18242, 20967, 38884, 47449, 27768, 10280, 52059, 31546]"
40,"[50797, 32562, 922, 147538, 1774, 12506, 55551, 41498, 10086, 30157, 14819, 55615, 14334, 72113, 8981, 319067, 21450, 20967, 8766, 83186]"
41,"[52059, 42739, 41784, 24480, 291, 8391, 49133, 51352, 48787, 34574, 140420, 52856, 159185, 20967, 8223, 52873, 38884, 15060, 14553, 36266]"
42,"[31174, 49133, 10534, 10149, 6715, 47504, 38722, 11593, 40156, 72113, 25440, 8766, 38884, 18989, 18414, 8069, 15060, 31546, 8424, 18555]"
43,"[10907, 1480, 125582, 11787, 25188, 21032, 11782, 46785, 406, 51352, 11104, 10741, 5894, 15730, 30304, 10497, 41647, 16453, 9559, 20967]"
44,"[10741, 546, 9964, 1554, 13008, 11615, 11509, 6537, 49133, 11859, 51352, 11104, 20453, 52856, 17961, 38722, 159185, 10497, 41647, 21450]"
45,"[36266, 32574, 784, 10851, 78237, 2652, 11861, 8391, 391698, 51352, 48787, 52856, 28313, 30304, 159185, 40480, 18242, 11853, 8223, 117629]"
46,"[8981, 14342, 11044, 9102, 10741, 50797, 14819, 55615, 72113, 16453, 15876, 319067, 10445, 32562, 18414, 15060, 8424, 257211, 20878, 3083]"
47,"[51352, 9716, 10403, 10494, 11230, 11296, 14002, 10364, 423, 45325, 49133, 46785, 406, 63076, 15730, 50797, 6715, 17961, 159185, 30304]"
48,"[52059, 36266, 42739, 27681, 20871, 70588, 9623, 10534, 30157, 5894, 17447, 77350, 14819, 55615, 20967, 576, 97989, 83186, 38955]"
49,"[21450, 9458, 9424, 53565, 10683, 24739, 31606, 49133, 51352, 253941, 10949, 14069, 140420, 50797, 6715, 108, 31439, 15876, 228150, 38884]"
50,"[9298, 1360, 45325, 49133, 11859, 51352, 30157, 15730, 6715, 72113, 8321, 9059, 10497, 436, 35588, 20967, 38884, 10543, 11902, 26890]"
51,"[8391, 391698, 51352, 48787, 34574, 140420, 52856, 28313, 159185, 8223, 52873, 10280, 38955, 29376, 23114, 85328, 1398, 41801, 74239, 784]"
52,"[4485, 7485, 391698, 17447, 50797, 14819, 10443, 97989, 27768, 11101, 11985, 38955, 22490, 10938, 56830, 10705, 983, 147538, 16052, 29938]"
53,"[11878, 30055, 11708, 8424, 278990, 1272, 10795, 7249, 13813, 17015, 11859, 51352, 11104, 32646, 52856, 50797, 21183, 30304, 31642, 17600]"
54,"[5961, 10388, 22617, 49133, 46785, 10534, 13685, 10741, 37557, 50797, 6715, 11929, 17961, 38722, 5544, 662, 40156, 159185, 55615, 12527]"
55,"[10110, 45325, 16420, 46785, 51352, 11104, 10741, 30157, 140420, 77350, 11008, 159185, 72113, 10497, 21450, 47889, 17600, 32562, 26890, 15060]"
56,"[51352, 36266, 30020, 17343, 13976, 8391, 49133, 391698, 17447, 48787, 34574, 27303, 159185, 40480, 8223, 41852, 97989, 83186, 10280]"
57,"[8391, 49133, 15730, 48787, 34574, 52856, 28313, 30304, 159185, 8223, 10280, 14553, 48144, 36266, 29376, 23114, 85328, 58985, 41801, 74239]"
58,"[49133, 51352, 253941, 140420, 47504, 315, 43004, 15876, 38884, 41852, 18499, 15060, 14553, 52059, 36266, 20318, 18299, 23114, 85328, 318846]"
59,"[18414, 31546, 8923, 171372, 10707, 37557, 63076, 11104, 15730, 159185, 31439, 8981, 41647, 9300, 47889, 17600, 47449, 83186, 11101, 26890]"
60,"[50797, 21450, 41852, 30020, 17529, 10246, 11710, 19133, 19666, 8981, 278990, 26397, 49133, 30157, 13552, 34152, 20967, 97989, 83186, 26890]"
61,"[8981, 147538, 12172, 31174, 51352, 11104, 10741, 14819, 159185, 14334, 32636, 319067, 9300, 10445, 32562, 16131, 8424, 257211, 17447, 38955]"
62,"[20967, 10705, 17015, 880, 30157, 50797, 14819, 5544, 662, 55615, 8981, 319067, 21450, 32562, 8766, 97989, 922, 83186, 8618, 8424]"
63,"[546, 3090, 15163, 2841, 16442, 19666, 18900, 51352, 10949, 20453, 14069, 50797, 14334, 21032, 8981, 11939, 34152, 507, 9300, 20967]"
64,"[35588, 3082, 17015, 49133, 11859, 46785, 10534, 63076, 13685, 51352, 30157, 15730, 50797, 6715, 17961, 30304, 159185, 10497, 41647, 21450]"
65,"[2457, 21032, 391698, 51352, 140420, 11655, 83186, 85778, 48144, 29376, 18299, 23114, 85328, 74239, 55936, 147538, 65889, 29938, 62695, 30020]"
66,"[981, 32640, 1360, 12429, 68735, 49133, 17015, 10949, 14069, 140420, 50797, 47504, 38722, 55615, 31439, 34152, 31642, 21450, 47889, 20967]"
67,"[45325, 49133, 46785, 63076, 11104, 14069, 15730, 52856, 17961, 159185, 41647, 18242, 35588, 31642, 47449, 10280, 14553, 31546, 8424, 48144]"
68,"[15060, 31530, 43595, 14342, 466, 27841, 43258, 9801, 16023, 50646, 387893, 50014, 34456, 49133, 51352, 10949, 20453, 140420, 52856, 10531]"
69,"[20871, 11194, 47168, 12310, 406, 51352, 10741, 20453, 5894, 50797, 6715, 21183, 14819, 17961, 38722, 159185, 8981, 16453, 25440, 319067]"
70,"[15730, 3526, 8391, 49133, 11104, 10741, 140420, 52856, 28313, 159185, 41647, 18242, 8223, 32562, 38884, 8424, 48144, 36266, 26531, 48787]"
71,"[28580, 19426, 21032, 33560, 32085, 880, 63076, 51352, 10741, 32646, 14819, 41647, 43004, 41852, 83186, 18499, 85778, 16131, 48144, 36266]"
72,"[8981, 2610, 47018, 49133, 63076, 14819, 47504, 5544, 55615, 14334, 41647, 51739, 319067, 20967, 38884, 97989, 18414, 83186, 15060, 11101]"
73,"[51352, 21849, 47168, 12310, 13650, 82620, 291, 70667, 8391, 49133, 391698, 48787, 34574, 28313, 159185, 8223, 97989, 83186, 10280, 36266]"
74,"[15060, 11216, 23383, 12889, 16023, 11544, 13253, 17015, 21032, 51352, 11104, 10949, 14069, 140420, 50797, 527, 159185, 8981, 34152, 116745]"
75,"[22975, 8327, 25117, 34505, 21921, 34647, 34513, 25468, 21585, 26621, 21923, 13643, 28963, 13015, 31174, 49133, 11104, 10949, 140420, 32646]"
76,"[36266, 21849, 8391, 391698, 51352, 775, 48787, 34574, 52856, 27303, 28313, 30304, 159185, 11853, 8223, 97989, 10280, 11101, 23114, 85328]"
77,"[21032, 52856, 11331, 26180, 10563, 34760, 897, 8981, 16131, 839, 49133, 51352, 775, 30157, 17447, 159185, 55615, 315, 20967, 38884]"
78,"[10938, 30020, 482, 145247, 36865, 18491, 63076, 30157, 5894, 14819, 159185, 32636, 20967, 97989, 83186, 10280, 36266, 38955, 22490, 23114]"
79,"[76341, 15602, 11862, 949, 31357, 9091, 710, 68735, 9087, 45317, 10858, 45325, 524, 4584, 5, 9273, 102899, 8012, 166424, 1710]"
80,"[31439, 31642, 26890, 45325, 49133, 46785, 11104, 15730, 159185, 55615, 10497, 18242, 51739, 18671, 17600, 8766, 83186, 15060, 20318, 921]"
81,"[41852, 32574, 147538, 53565, 30055, 278990, 11861, 8391, 46785, 391698, 48787, 17207, 28313, 159185, 55615, 18242, 161158, 8223, 97989]"
82,"[15258, 10494, 632, 11296, 13222, 14002, 10364, 49133, 46785, 30157, 15730, 6715, 21183, 17961, 38722, 159185, 30304, 8981, 10497, 35588]"
83,"[31023, 8439, 8440, 21032, 391698, 51352, 775, 30157, 14819, 159185, 97989, 83186, 10280, 48144, 36266, 23114, 85328, 56830, 74239, 147538]"
84,"[2518, 11636, 422, 31174, 9623, 10534, 50797, 72113, 8981, 15876, 70670, 20967, 32562, 83186, 16131, 8424, 38955, 158990, 3083, 20871]"
85,"[17015, 45325, 34615, 49133, 63076, 51352, 10741, 15730, 50797, 6715, 17961, 159185, 10497, 41647, 18242, 35588, 38884, 18989, 10543, 27768]"
86,"[30020, 887, 28463, 8391, 49133, 46785, 48787, 52856, 28313, 30304, 159185, 18242, 161158, 8223, 10280, 35206, 36266, 29376, 18299, 23114]"
87,"[32562, 31225, 49806, 23383, 11305, 338, 49133, 11104, 140420, 17961, 159185, 55615, 10497, 41647, 18242, 20967, 8766, 38884, 18499, 15060]"
88,"[11636, 6646, 47168, 12310, 8981, 2518, 21032, 49133, 15730, 14819, 159185, 34152, 315, 20967, 38884, 47449, 97989, 83186, 52059]"
89,"[9059, 8766, 10543, 314365, 15762, 13435, 51352, 10949, 253941, 5894, 10531, 10451, 72113, 16453, 83186, 15060, 8424, 9071, 26531, 158990]"
90,"[41647, 20967, 15730, 31225, 1480, 49133, 11104, 140420, 47504, 38722, 159185, 55615, 9059, 10497, 32562, 26890, 15060, 18555, 921, 20318]"
91,"[30157, 20967, 30020, 912, 10086, 14280, 10613, 125707, 35650, 15310, 15119, 10863, 25284, 10632, 15876, 8424, 20871, 17295, 49133]"
92,"[159185, 145, 1548, 45325, 49133, 46785, 63076, 11104, 15730, 9071, 17961, 30304, 9059, 41647, 35588, 47889, 20967, 17600, 38884, 47449]"
93,"[228967, 49133, 51352, 30157, 17447, 140420, 14819, 315, 38884, 10280, 52059, 48144, 36266, 22490, 32574, 10680, 56830, 31530, 147538, 65889]"
94,"[335, 19666, 18900, 26594, 10534, 63076, 5894, 77350, 50797, 14819, 32636, 9300, 97989, 83186, 52059, 36266, 909, 22292, 10680, 10938]"
95,"[117629, 36266, 30020, 17539, 21056, 80070, 19797, 23431, 53027, 15850, 15708, 259389, 41423, 41636, 19654, 40205, 23427, 32633, 77583, 36041]"
96,"[48750, 41852, 2457, 10728, 12703, 46785, 391698, 51352, 15730, 14819, 159185, 18242, 26203, 97989, 83186, 85778, 48144, 11985, 23114, 85328]"
97,"[26397, 195, 17057, 3782, 11044, 51352, 14819, 5544, 159185, 315, 319067, 41852, 97989, 83186, 18499, 16131, 26890, 8618, 8424, 36266]"
98,"[8424, 18971, 51352, 11104, 10741, 10949, 5894, 14069, 10149, 5544, 662, 159185, 70670, 97989, 12233, 83186, 32513, 10280, 31044, 158990]"
99,"[51763, 67307, 19118, 9686, 24249, 111815, 15292, 12172, 21032, 49133, 63076, 51352, 15730, 315, 18242, 83186, 11101, 14553, 48144, 29376]"
100,"[45325, 52856, 17600, 18299, 10548, 655, 28198, 12709, 13373, 33078, 46785, 11104, 10741, 15730, 140420, 17961, 11008, 38722, 30304, 159185]"
101,"[68735, 17015, 48750, 63076, 10949, 77350, 109, 55615, 72113, 8981, 41647, 70670, 21450, 32562, 11902, 922, 83186, 15060, 8618, 8424]"
102,"[159185, 18603, 122190, 113273, 28463, 24587, 1485, 70042, 8327, 8391, 32085, 391698, 48787, 28313, 18242, 8223, 97989, 83186, 10280]"
103,"[8981, 49133, 11104, 10949, 140420, 50797, 70670, 10440, 47889, 17600, 32562, 576, 10543, 83186, 15060, 26890, 9801, 8424, 36266, 17447]"
104,"[68735, 31174, 11044, 10534, 37557, 50797, 21183, 17961, 38722, 527, 159185, 55615, 72113, 9059, 8981, 25440, 70670, 21450, 18989, 10543]"
105,"[51352, 53565, 8424, 8391, 49133, 32085, 48750, 391698, 48787, 34574, 28313, 159185, 8223, 97989, 83186, 10280, 48144, 36266, 23114, 85328]"
106,"[28198, 10705, 10086, 46785, 880, 10741, 14819, 159185, 55615, 14334, 72113, 16453, 319067, 10445, 23210, 20967, 83186, 30157, 15060, 26890]"
107,"[140420, 20871, 10938, 16538, 5961, 2518, 2277, 11636, 10741, 5894, 50797, 14819, 30304, 55615, 72113, 12527, 31439, 10440, 319067, 9300]"
108,"[11544, 210577, 31174, 49133, 11859, 46785, 51352, 9071, 15730, 45325, 6715, 40156, 30304, 72113, 18242, 35588, 228150, 47889, 44264, 17600]"
109,"[145, 49133, 63076, 30157, 14069, 15730, 9071, 50797, 21183, 17961, 38722, 159185, 8981, 10497, 41647, 11171, 32562, 8766, 38884, 18989]"
110,"[18242, 144, 1554, 33667, 11787, 45612, 11661, 44115, 49133, 406, 51352, 11104, 15730, 52856, 50797, 6715, 17961, 159185, 10497, 41647]"
111,"[54405, 147538, 19133, 278990, 49133, 51352, 30157, 17447, 15730, 140420, 21183, 14819, 159185, 20967, 38884, 10543, 10280, 52059, 36266, 23114]"
112,"[11843, 11455, 24913, 8851, 11349, 10622, 11782, 20770, 8669, 21246, 16876, 45325, 11859, 10741, 30157, 15730, 52856, 38722, 31439, 10497]"
113,"[30020, 11167, 2457, 17609, 546, 54102, 80379, 12172, 189197, 1661, 8885, 8391, 32085, 391698, 51352, 48787, 140420, 6715, 17961, 159185]"
114,"[35588, 18947, 11544, 60243, 45325, 49133, 46785, 15730, 50797, 17961, 527, 159185, 10497, 18242, 436, 31642, 228150, 47889, 44264, 26408]"
115,"[5894, 10149, 41852, 15764, 31225, 422, 4485, 74643, 41498, 21032, 51352, 10949, 140420, 31439, 387893, 31642, 21450, 32562, 83186, 11101]"
116,"[10534, 12506, 11826, 3782, 60243, 17015, 8447, 10949, 15730, 140420, 50797, 22625, 21183, 17961, 38722, 527, 159185, 14334, 9059, 25440]"
117,"[14784, 2767, 3526, 68735, 21032, 46785, 10534, 5894, 37557, 14069, 15730, 140420, 50797, 21183, 18713, 17961, 30304, 159185, 72113, 12527]"
118,"[278990, 8391, 49133, 48750, 391698, 51352, 48787, 34574, 52856, 28313, 159185, 8223, 97989, 83186, 29376, 23114, 85328, 41801, 74239, 109614]"
119,"[28463, 8391, 49133, 32085, 391698, 51352, 48787, 34574, 28313, 159185, 8223, 97989, 83186, 85778, 48144, 38955, 23114, 85328, 41801, 74239]"
120,"[32513, 11893, 6646, 19666, 11194, 47168, 12310, 13373, 140420, 108, 12519, 10543, 52059, 36266, 38955, 23114, 85328, 659, 422, 983]"
121,"[11544, 45325, 16420, 49133, 46785, 63076, 11104, 52856, 17961, 11008, 30304, 159185, 8321, 41647, 18242, 436, 44264, 32562, 47449, 10543]"
122,"[68735, 14069, 12473, 12133, 2043, 19666, 8978, 49133, 46785, 10534, 63076, 11104, 10949, 15730, 140420, 6715, 18713, 17961, 30304, 159185]"
123,"[47018, 1398, 39938, 11839, 40092, 16420, 15730, 14334, 2088, 83186, 11101, 36266, 2769, 8356, 2897, 10938, 11331, 830, 784, 12723]"
124,"[20871, 78237, 37853, 18079, 49133, 46785, 11104, 10949, 140420, 10149, 11782, 47504, 30304, 72113, 8981, 507, 70670, 10445, 20967, 576]"
125,"[25430, 18603, 11710, 15292, 3782, 49133, 51352, 775, 30157, 14819, 34152, 20967, 97989, 83186, 10280, 18555, 36266, 32574, 124837]"
126,"[11336, 45325, 49133, 11859, 10534, 15730, 52856, 6715, 17961, 159185, 35588, 436, 38884, 47449, 41852, 26890, 31546, 8618, 8424, 36266]"
127,"[293660, 6977, 45325, 49133, 63076, 51352, 10741, 30157, 15730, 6715, 10531, 10497, 41647, 35588, 21450, 228150, 47889, 32562, 8766, 38884]"
128,"[11773, 8391, 49133, 406, 51352, 17447, 48787, 34574, 28313, 159185, 31439, 8223, 52873, 10280, 30157, 11101, 20318, 23114, 85328, 659]"
129,"[49133, 21032, 9623, 46785, 10534, 63076, 11104, 10949, 11782, 19101, 30304, 31439, 41647, 70670, 20967, 47449, 18414, 14553, 8424, 36266]"
130,"[18603, 4927, 49133, 51352, 775, 30157, 17447, 14819, 315, 20967, 38884, 97989, 36266, 38955, 23114, 85328, 56830, 9305, 74239, 147538]"
131,"[909, 4480, 9301, 45317, 21032, 10741, 5894, 77350, 9905, 35588, 15765, 70670, 21450, 10445, 26408, 161158, 17600, 32562, 576, 9801]"
132,"[35588, 909, 56830, 147538, 17539, 5961, 40694, 47585, 25117, 21921, 34513, 28963, 22975, 54102, 145247, 34505, 26621, 36865, 189197, 1661]"
133,"[97989, 11489, 593, 10889, 1791, 37903, 19460, 67062, 4593, 1626, 553, 54155, 439, 5544, 51857, 32761, 60141, 21135, 103328, 34283]"
134,"[53565, 3782, 8391, 49133, 15730, 48787, 34574, 28313, 159185, 20967, 8223, 41852, 97989, 83186, 36266, 38955, 23114, 85328, 58985, 278990]"
135,"[36266, 8391, 49133, 30157, 15730, 48787, 34574, 17207, 28313, 38722, 159185, 55615, 31439, 40480, 8223, 52873, 83186, 20318, 26531, 32574]"
136,"[8981, 14002, 11044, 10741, 253941, 140420, 6715, 10451, 14334, 9905, 11101, 26890, 8424, 257211, 8356, 3529, 10331, 20871, 310131, 10680]"
137,"[31225, 9821, 17015, 49133, 46785, 10534, 63076, 51352, 11104, 10949, 140420, 21183, 38722, 159185, 41647, 21450, 38884, 41852, 18989, 10543]"
138,"[3078, 11878, 84332, 11544, 49133, 48750, 63076, 22625, 19101, 47504, 5544, 662, 72113, 31439, 41647, 31642, 70670, 21450, 20967, 38884]"
139,"[140420, 975, 11235, 5961, 11230, 24480, 28257, 21032, 10534, 11104, 10949, 14069, 50797, 38722, 159185, 8981, 34152, 70670, 10543, 32513]"
140,"[16052, 9407, 32611, 10571, 10110, 8470, 13225, 4032, 17015, 49133, 11859, 51352, 10531, 47504, 38722, 40156, 72113, 8981, 9271, 16453]"
141,"[431, 120467, 68735, 17015, 31174, 46785, 10534, 63076, 11062, 10949, 14069, 15730, 140420, 50797, 21183, 17961, 30304, 159185, 55615, 72113]"
142,"[15142, 49133, 46785, 51352, 10741, 253941, 17961, 159185, 72113, 8981, 10497, 34152, 15765, 2088, 20967, 8766, 38884, 20762, 85778, 11101]"
143,"[12506, 11044, 21032, 48750, 10534, 10741, 77350, 14819, 38722, 55615, 8981, 51739, 319067, 47889, 20967, 18989, 83186, 16131, 8424, 48144]"
144,"[45325, 31174, 49133, 11859, 46785, 15730, 7453, 17961, 159185, 10497, 18242, 35588, 26408, 38884, 47449, 10543, 26890, 31546, 8618, 8424]"
145,"[15730, 436, 44826, 1633, 42121, 11336, 15762, 13435, 28178, 49133, 46785, 406, 63076, 51352, 10741, 30157, 50797, 6715, 17961, 159185]"
146,"[10705, 16859, 11178, 13222, 60243, 12429, 17015, 49133, 10534, 51352, 10741, 10949, 9071, 10531, 10451, 38722, 40156, 8981, 228150, 26408]"
147,"[5894, 20967, 17204, 11893, 13976, 17343, 592, 13783, 16307, 45317, 31174, 21032, 63076, 51352, 9071, 10531, 5544, 55615, 31439, 8981]"
148,"[38955, 5961, 29056, 10974, 12500, 25678, 25682, 19267, 30140, 51352, 775, 30157, 17447, 140420, 14819, 315, 41852, 97989, 83186, 52059]"
149,"[10705, 147538, 11296, 10364, 44260, 31165, 6936, 13813, 880, 30157, 5894, 14819, 55615, 21450, 20967, 41852, 97989, 83186, 10938, 4481]"
150,"[17447, 32636, 56830, 17139, 466, 17539, 1628, 40694, 46435, 12524, 28463, 17609, 47585, 5001, 27681, 269, 10234, 54102, 222935, 10741]"
151,"[10907, 11235, 55, 45325, 49133, 11859, 46785, 63076, 15730, 6715, 17961, 30304, 159185, 10497, 41647, 18242, 228150, 47889, 44264, 20967]"
152,"[147538, 63076, 775, 30157, 77350, 50797, 14819, 55615, 32636, 26203, 10997, 20967, 576, 97989, 10543, 27768, 83186, 26890, 36266, 38955]"
153,"[28198, 11044, 11104, 775, 140420, 77350, 5544, 159185, 21032, 8981, 161158, 32562, 576, 8766, 97989, 18414, 32513, 83186, 15060, 8618]"
154,"[49133, 21032, 11859, 10741, 11104, 30157, 15730, 17961, 11008, 159185, 31439, 10497, 41647, 16453, 31642, 21450, 20967, 32562, 38884, 18499]"
155,"[23383, 15163, 16442, 14447, 23567, 9392, 17015, 49133, 10534, 63076, 14069, 52856, 50797, 38722, 40156, 30304, 31439, 41647, 436, 31642]"
156,"[1890, 125582, 13776, 16420, 8512, 52856, 14819, 55615, 9300, 20967, 83186, 52059, 48144, 36266, 981, 18299, 81310, 10938, 56830, 25842]"
157,"[576, 320011, 5961, 24858, 47620, 23518, 51927, 20871, 49133, 48750, 63076, 77350, 14819, 47504, 159185, 55615, 41647, 26203, 10997, 21450]"
158,"[10479, 51763, 67307, 19118, 9686, 16769, 24249, 111815, 41498, 11861, 8391, 51352, 17447, 48787, 34574, 27303, 17961, 28313, 55615, 20967]"
159,"[18603, 49133, 63076, 51352, 14819, 47504, 159185, 20967, 41852, 97989, 83186, 85778, 36266, 32574, 74239, 147538, 16538, 65889, 30020, 53565]"
160,"[10280, 26890, 11773, 8391, 49133, 46785, 51352, 30157, 48787, 34574, 28313, 30304, 35588, 8223, 52873, 38884, 15060, 52059, 48144, 36266]"
161,"[49133, 15730, 38884, 36266, 10162, 192, 29154, 10673, 45325, 46785, 30157, 14069, 52856, 30304, 10497, 41647, 35588, 70670, 32562, 47449]"
162,"[19426, 10228, 15592, 49133, 11104, 10741, 109445, 11782, 55615, 23378, 18242, 47449, 38884, 83186, 18499, 15060, 16131, 14553, 48144, 36266]"
163,"[20967, 31546, 18203, 10161, 887, 37853, 11697, 228967, 13795, 68735, 49133, 14069, 50797, 10531, 47504, 40156, 30304, 31439, 9059, 8981]"
164,"[65749, 141489, 32640, 10741, 13008, 51352, 14819, 30304, 26203, 31642, 47889, 20967, 97989, 83186, 48144, 20318, 22490, 10938, 4483, 1398]"
165,"[11104, 10149, 320011, 30020, 11167, 24858, 16129, 47620, 269149, 34615, 49133, 51352, 140420, 77350, 10451, 47504, 34152, 83186, 32513, 36266]"
166,"[14553, 47907, 5961, 48149, 47104, 152780, 42225, 42130, 11700, 8981, 13209, 60243, 41648, 128158, 35588, 21450, 47889, 8766, 83186, 11101]"
