userId,tmdbIds
23,"[29376, 29251, 8391, 49133, 391698, 51352, 48787, 34574, 27303, 28313, 159185, 8223, 97989, 83186, 10280, 36266, 48144, 11985, 23114]"
24,"[11216, 24447, 671, 194662, 210577, 82693, 16420, 17015, 11859, 48750, 51352, 5894, 15730, 10531, 594, 35588, 21450, 11902, 32513, 26890]"
25,"[14069, 10217, 16859, 10419, 5825, 16337, 668, 68735, 225130, 12429, 40807, 45325, 46785, 15730, 52856, 11008, 38722, 30304, 11036, 10427]"
26,"[11831, 10162, 9264, 21032, 775, 5894, 140420, 10149, 77350, 50797, 5544, 662, 72113, 8981, 16453, 70670, 32562, 97989, 83186, 8424]"
27,"[3083, 11202, 10633, 1580, 13321, 9298, 9013, 25188, 13222, 10874, 5894, 22625, 12527, 31439, 47889, 20967, 17600, 18414, 27768, 922]"
28,"[9264, 34760, 35976, 13716, 15927, 44115, 21032, 49133, 51352, 52856, 17961, 30304, 159185, 8981, 41647, 43004, 41852, 83186, 18499, 85778]"
29,"[308369, 47018, 35196, 11044, 21032, 880, 8447, 406, 11104, 10949, 5894, 13193, 9071, 77350, 159185, 55615, 14334, 72113, 8981, 80]"
30,"[97989, 28978, 28463, 10613, 10728, 125707, 35650, 931, 10889, 19460, 67062, 1626, 54155, 51857, 32761, 46738, 60141, 21135, 8327, 89708]"
31,"[8424, 31225, 1398, 19666, 31174, 11782, 63076, 11104, 5894, 14819, 159185, 109, 14334, 72113, 8981, 41647, 507, 319067, 21450, 20967]"
32,"[8321, 26890, 8618, 705, 16633, 12311, 3116, 3170, 14784, 2196, 45325, 17015, 31174, 49133, 11859, 10534, 406, 51352, 15730, 50797]"
33,"[21032, 51352, 30157, 17447, 14819, 20967, 12233, 83186, 10280, 85778, 11101, 36266, 303, 1712, 32574, 31102, 56830, 9305, 13446, 1398]"
34,"[887, 11939, 21032, 49133, 63076, 51352, 775, 159185, 20967, 41852, 97989, 48144, 36266, 29376, 18299, 23114, 85328, 74239, 65889, 9458]"
35,"[21349, 10219, 45325, 30157, 12527, 32562, 41852, 32513, 52059, 36266, 198, 32574, 18203, 24795, 56830, 11331, 4481, 54405, 11235, 830]"
36,"[2503, 533, 34615, 49133, 63076, 11104, 14069, 15730, 52856, 21183, 17961, 38722, 30304, 159185, 41647, 18242, 31642, 17600, 8766, 2300]"
37,"[26561, 145, 16980, 18254, 46785, 10741, 30304, 8981, 10427, 23378, 70670, 85778, 48144, 22490, 17281, 22292, 20871, 546, 521, 31225]"
38,"[19666, 28257, 31174, 49133, 10534, 50797, 10451, 14819, 47504, 38722, 8438, 5544, 40156, 14334, 72113, 8981, 25440, 319067, 11236, 32562]"
39,"[26890, 9716, 144, 44639, 34615, 45325, 49133, 11859, 63076, 11104, 15730, 17961, 41647, 18242, 436, 31642, 20967, 38884, 47449, 27768]"
40,"[50797, 32562, 784, 147538, 1774, 12506, 55551, 41498, 1024, 14819, 55615, 72113, 116, 319067, 21450, 8390, 83186, 1677, 8618, 8424]"
41,"[63076, 52059, 10938, 8052, 42739, 291, 11296, 41784, 24480, 49133, 10534, 30157, 140420, 52856, 38722, 21450, 20967, 38884, 41852, 15060]"
42,"[31174, 49133, 10149, 6715, 47504, 40156, 72113, 8766, 38884, 8069, 15060, 8618, 8424, 36266, 981, 3078, 488, 11076, 1770, 20871]"
43,"[10907, 125582, 11787, 11544, 21032, 46785, 406, 51352, 30157, 5894, 9071, 9344, 9061, 30304, 10497, 16453, 10445, 20967, 18989, 10280]"
44,"[10741, 488, 546, 9964, 13008, 55, 11615, 4464, 11509, 6537, 11859, 51352, 30157, 20453, 140420, 17961, 11008, 43742, 38722, 11593]"
45,"[36266, 32574, 784, 10851, 78237, 2652, 21032, 63076, 391698, 52856, 30304, 159185, 18242, 117629, 41852, 97989, 83186, 10280, 11101, 11985]"
46,"[14342, 9264, 16023, 11044, 10741, 55615, 72113, 8981, 16453, 178, 15876, 10445, 15060, 8424, 257211, 981, 3078, 20878, 3083, 2897]"
47,"[51352, 26890, 176, 9716, 20539, 192, 10494, 11230, 11296, 14002, 16, 55, 10364, 11013, 2671, 11661, 17015, 49133, 11859, 46785]"
48,"[52059, 36266, 11416, 42739, 41784, 27681, 20871, 70588, 30157, 5894, 17447, 14819, 55615, 32636, 10440, 9300, 10445, 20967, 32562]"
49,"[144, 53565, 21032, 49133, 12110, 51352, 10949, 14069, 52856, 50797, 110, 108, 31439, 15876, 21450, 228150, 20967, 38884, 11902, 32513]"
50,"[9298, 658, 2039, 698, 45325, 49133, 11859, 10874, 51352, 30157, 15730, 8321, 9059, 594, 10497, 35588, 8766, 38884, 18989, 10543]"
51,"[8391, 51352, 30157, 48787, 34574, 10451, 28313, 159185, 41647, 11171, 8223, 52873, 10280, 15060, 26890, 38955, 29376, 23114, 85328, 58985]"
52,"[7485, 11044, 17346, 391698, 10741, 20453, 17447, 50797, 51120, 10443, 43004, 15876, 70670, 9300, 10445, 18671, 20120, 97989, 16131, 38955]"
53,"[396, 17015, 47018, 11044, 880, 11104, 10949, 649, 15730, 32646, 50797, 18713, 9058, 30304, 34152, 387893, 26203, 10412, 17600, 576]"
54,"[5961, 10388, 22617, 49133, 10534, 10741, 775, 6715, 47504, 38722, 5544, 662, 40156, 109, 55615, 8981, 25440, 70670, 38884, 20120]"
55,"[45325, 16420, 46785, 51352, 11104, 10741, 30157, 11546, 11008, 159185, 10497, 15765, 21450, 47889, 17600, 8766, 26890, 9801, 9071]"
56,"[36266, 30020, 5961, 17343, 13976, 18415, 49133, 391698, 51352, 30157, 17447, 41852, 97989, 83186, 10280, 23114, 85328, 10680, 56830]"
57,"[8391, 49133, 46785, 15730, 48787, 34574, 52856, 28313, 30304, 159185, 8223, 10280, 48144, 36266, 29376, 23114, 85328, 58985, 41801, 74239]"
58,"[137106, 137113, 10528, 99861, 271110, 49133, 51352, 253941, 140420, 47504, 31439, 11939, 10997, 43004, 31642, 21450, 44264, 38884, 41852, 9955]"
59,"[21450, 18414, 31546, 11544, 10531, 31439, 8981, 26408, 922, 83186, 26890, 8618, 8424, 3078, 909, 158990, 10938, 4480, 144, 1554]"
60,"[50797, 30020, 19666, 8981, 26397, 30157, 5894, 21450, 20967, 41852, 83186, 36266, 11985, 38955, 32574, 31530, 9305, 54405, 147538, 65889]"
61,"[147538, 51352, 10741, 76, 14819, 8981, 319067, 8424, 257211, 31044, 158990, 3083, 310131, 10680, 17473, 546, 91551, 9305, 4480, 4481]"
62,"[10705, 6396, 99, 17015, 31174, 880, 30157, 14069, 50797, 14819, 5544, 662, 55615, 14334, 8981, 319067, 21450, 20967, 32562, 97989]"
63,"[546, 10223, 2841, 19666, 18900, 10949, 20453, 10149, 50797, 32636, 8981, 11939, 34152, 507, 9300, 20967, 8766, 11101, 8424, 17447]"
64,"[35588, 3082, 17015, 31174, 49133, 11859, 46785, 10534, 63076, 10874, 51352, 14069, 15730, 50797, 6715, 10531, 21183, 17961, 38722, 40156]"
65,"[2457, 68735, 11044, 21032, 46785, 51352, 12651, 8981, 43004, 11655, 21588, 18499, 85778, 16131, 52059, 48144, 36266, 29376, 18299, 7862]"
66,"[9905, 32640, 1360, 12429, 68735, 49133, 10949, 14069, 140420, 50797, 47504, 55615, 31439, 34152, 31642, 51739, 21450, 20967, 8766, 38884]"
67,"[804, 10162, 45325, 49133, 46785, 63076, 14069, 15730, 52856, 17961, 159185, 10497, 41647, 18242, 35588, 31642, 44264, 32562, 38884, 47449]"
68,"[13716, 51352, 10949, 20453, 140420, 52856, 8981, 15876, 228150, 26408, 8766, 32513, 8618, 8424, 12222, 546, 4481, 4483, 144, 1554]"
69,"[20871, 4481, 6646, 11194, 47168, 12310, 51352, 10741, 20453, 10149, 50797, 6715, 14819, 18713, 17961, 159185, 8981, 16453, 26141, 319067]"
70,"[15730, 49133, 36557, 10741, 140420, 52856, 11008, 10497, 34152, 18242, 21450, 38884, 1653, 1599, 14553, 36266, 20318, 26531, 18299, 10331]"
71,"[678, 21032, 63076, 11104, 41647, 576, 41852, 18414, 83186, 85778, 48144, 36266, 26531, 29376, 18299, 158990, 32574, 56830, 91551, 25842]"
72,"[8981, 3033, 2610, 49133, 48750, 63076, 10525, 14819, 47504, 11593, 55615, 41647, 51739, 507, 319067, 20967, 38884, 18414, 922, 83186]"
73,"[51352, 6646, 47168, 12310, 13650, 82620, 291, 70667, 8391, 49133, 391698, 30157, 48787, 34574, 27303, 28313, 47504, 159185, 40480, 8223]"
74,"[15060, 11216, 23383, 12889, 16023, 12277, 13253, 17015, 21032, 10534, 51352, 11104, 10949, 14069, 9071, 140420, 22625, 10531, 159185, 8981]"
75,"[22975, 147538, 8327, 25117, 34505, 21921, 34647, 34513, 25468, 21585, 26621, 21923, 13643, 28963, 13015, 31174, 49133, 10858, 10949, 140420]"
76,"[36266, 21849, 8391, 391698, 51352, 775, 48787, 34574, 52856, 27303, 28313, 30304, 159185, 11853, 8223, 97989, 10280, 11101, 23114, 85328]"
77,"[11331, 8981, 49133, 51352, 76, 47504, 108, 55615, 31439, 315, 26203, 38884, 41852, 83186, 26890, 52059, 36266, 38955, 2769, 8356]"
78,"[30020, 482, 269, 48750, 775, 30157, 5894, 17447, 140420, 14819, 159185, 14334, 32636, 34152, 20967, 97989, 83186, 10280, 36266, 31102]"
79,"[76341, 15602, 11862, 949, 31357, 9091, 710, 68735, 9087, 45317, 10858, 45325, 524, 4584, 5, 9273, 102899, 8012, 166424, 1710]"
80,"[31439, 31642, 26890, 4808, 223, 10331, 1554, 45325, 46785, 11104, 15730, 140420, 38722, 159185, 55615, 10497, 18242, 51739, 18671, 8766]"
81,"[32085, 46785, 63076, 159185, 55615, 18242, 161158, 97989, 83186, 85778, 15060, 35206, 36266, 38955, 28288, 29376, 32574, 74239, 147538, 15258]"
82,"[429, 31174, 49133, 10534, 30157, 15730, 6715, 21183, 17961, 38722, 527, 159185, 10497, 9571, 35588, 8766, 38884, 47449, 10543, 32513]"
83,"[21849, 31023, 8439, 8440, 21032, 51352, 30157, 14819, 159185, 315, 41852, 83186, 48144, 36266, 29376, 23114, 85328, 31530, 124837, 74239]"
84,"[2518, 11636, 31174, 50797, 72113, 8981, 70670, 26408, 32562, 8390, 83186, 8424, 3078, 158990, 20871, 546, 4480, 4481, 914, 830]"
85,"[17015, 45325, 34615, 49133, 63076, 51352, 15730, 9071, 6715, 10531, 47504, 10497, 41647, 18242, 32562, 38884, 18989, 10543, 10280, 26890]"
86,"[31225, 887, 28463, 49133, 46785, 11104, 52856, 11008, 159185, 30304, 18242, 5879, 44264, 161158, 10280, 35206, 36266, 29376, 18299, 32574]"
87,"[32562, 31225, 826, 17204, 10549, 49806, 996, 11305, 7299, 338, 14069, 9071, 140420, 17961, 43742, 159185, 55615, 10497, 18242, 152601]"
88,"[11636, 6646, 47168, 12310, 8981, 2518, 49133, 11104, 15730, 14819, 159185, 32636, 38884, 47449, 97989, 83186, 26890, 52059, 36266]"
89,"[10705, 15762, 13435, 51352, 10949, 253941, 5894, 26564, 10149, 77350, 10451, 72113, 16453, 83186, 8424, 9071, 26531, 158990, 310131, 9716]"
90,"[41647, 32562, 10938, 31225, 1480, 51352, 11104, 140420, 38722, 159185, 55615, 9059, 10497, 15765, 21450, 20967, 26890, 15060, 18555, 36266]"
91,"[20871, 31174, 49133, 10149, 11782, 10451, 14819, 47504, 40156, 55615, 72113, 16453, 319067, 8766, 38884, 15060, 8424, 36266, 310131, 546]"
92,"[159185, 1725, 14784, 10403, 49133, 46785, 63076, 11104, 15730, 9071, 6715, 17961, 30304, 9059, 41647, 35588, 20967, 32562, 8766, 38884]"
93,"[49133, 51352, 30157, 140420, 14819, 38884, 12233, 9323, 10280, 52059, 48144, 36266, 22490, 32574, 10680, 31530, 54405, 147538, 65889, 17133]"
94,"[335, 10705, 26594, 19666, 18900, 31174, 10741, 5894, 10149, 50797, 14819, 32636, 8981, 16453, 319067, 9300, 10445, 26408, 32562, 83186]"
95,"[30020, 34615, 8391, 51352, 15730, 48787, 34574, 52856, 28313, 159185, 31439, 11171, 20967, 8223, 36266, 38955, 20318, 23114, 85328, 58985]"
96,"[41852, 2457, 10728, 931, 12703, 48750, 46785, 391698, 51352, 15730, 14819, 159185, 18242, 26203, 97989, 83186, 85778, 48144, 11985, 23114]"
97,"[975, 34106, 11893, 3782, 11044, 48750, 11104, 5894, 32646, 50797, 10531, 14819, 5544, 159185, 14334, 319067, 21450, 32562, 97989, 18414]"
98,"[8424, 10940, 902, 31174, 51352, 11104, 10741, 10949, 20453, 14069, 159185, 70670, 10184, 12233, 83186, 10280, 981, 31044, 158990, 10680]"
99,"[34106, 51763, 67307, 11697, 19118, 9686, 24249, 111815, 21032, 11044, 63076, 51352, 11939, 315, 43004, 20967, 18499, 16131, 29376, 32574]"
100,"[52856, 10427, 17600, 164, 18299, 488, 10548, 655, 28198, 12709, 404, 5156, 33078, 10774, 15592, 45325, 46785, 30157, 15730, 17961]"
101,"[146216, 68735, 48750, 10949, 109, 55615, 14334, 70670, 20120, 11902, 922, 10547, 15060, 8618, 8424, 3078, 20878, 10907, 12222, 310131]"
102,"[159185, 18603, 122190, 113273, 24587, 1485, 70042, 8327, 8391, 32085, 391698, 48787, 28313, 18242, 8223, 97989, 10280, 36266, 48144, 23114]"
103,"[11104, 10949, 140420, 50797, 10440, 47889, 17600, 32562, 576, 10543, 83186, 15060, 26890, 9801, 8424, 36266, 38955, 284, 599, 158990]"
104,"[68735, 31174, 11044, 11929, 21183, 55615, 72113, 8981, 16453, 70670, 18414, 8390, 9100, 15060, 26890, 31546, 8424, 15730, 3078, 20878]"
105,"[53565, 21032, 49133, 63076, 51352, 775, 14819, 20967, 41852, 97989, 83186, 48144, 36266, 18299, 23114, 85328, 56830, 74239, 147538, 65889]"
106,"[28198, 11013, 11104, 10741, 10525, 14819, 159185, 55615, 14334, 72113, 8981, 16453, 319067, 26408, 20120, 83186, 15060, 26890, 8424, 8973]"
107,"[140420, 20871, 10938, 16538, 309, 2518, 2277, 11636, 9476, 12113, 902, 48750, 5894, 10149, 50797, 6715, 55615, 72113, 31439, 10445]"
108,"[2270, 20352, 210577, 1124, 31174, 49133, 11859, 46785, 10874, 51352, 6715, 40156, 30304, 8321, 594, 35588, 228150, 47889, 17600, 401]"
109,"[17015, 63076, 13685, 10874, 5894, 14069, 15730, 9071, 21183, 38722, 41647, 32562, 8766, 18989, 10543, 83186, 31546, 48144, 26531, 158990]"
110,"[18242, 18971, 45612, 44264, 11661, 44115, 16420, 34615, 49133, 406, 51352, 15730, 50797, 6715, 17961, 11008, 159185, 10497, 41647, 32562]"
111,"[147538, 47908, 49133, 51352, 30157, 17447, 140420, 50797, 14819, 159185, 34152, 20967, 38884, 10280, 52059, 36266, 23114, 85328, 56830, 31530]"
112,"[11593, 963, 11843, 11455, 8851, 11349, 10622, 10693, 11527, 11326, 11663, 11782, 423, 45325, 11859, 10741, 30157, 5894, 15730, 7453]"
113,"[54102, 80379, 12172, 189197, 17609, 1661, 8885, 37495, 10360, 8880, 76203, 16420, 11859, 11104, 15730, 140420, 6715, 17961, 159185, 72113]"
114,"[35588, 532, 45325, 31174, 49133, 11859, 406, 15730, 6715, 18713, 8321, 10497, 18242, 228150, 44264, 38884, 18989, 11902, 32513, 44826]"
115,"[5894, 10149, 21450, 41852, 15764, 31225, 144, 11562, 74643, 41498, 21032, 51352, 8973, 4954, 387893, 11236, 32562, 18414, 83186, 11101]"
116,"[3082, 17015, 12665, 31174, 8447, 10534, 10949, 15730, 140420, 50797, 22625, 21183, 18713, 17961, 8438, 38722, 527, 159185, 14334, 9059]"
117,"[1578, 10217, 1890, 2767, 3526, 102899, 46785, 11062, 5894, 8973, 15730, 140420, 21183, 30304, 72113, 31439, 8981, 387893, 23378, 116745]"
118,"[14553, 21849, 17057, 21032, 49133, 48750, 63076, 51352, 52856, 159185, 83186, 29376, 23114, 85328, 74239, 65889, 9458, 30020, 43278, 34106]"
119,"[28463, 8391, 49133, 32085, 391698, 51352, 48787, 34574, 28313, 159185, 8223, 97989, 10280, 48144, 38955, 23114, 85328, 41801, 74239, 147538]"
120,"[13373, 6646, 19666, 11194, 47168, 12310, 21032, 10949, 14069, 26564, 140420, 108, 72113, 8981, 70670, 10543, 12233, 32513, 52059, 8424]"
121,"[10217, 45325, 49133, 46785, 63076, 52856, 17961, 11008, 30304, 159185, 8321, 41647, 18242, 44264, 32562, 38884, 47449, 10543, 32513, 26890]"
122,"[68735, 14069, 18203, 11216, 12473, 12133, 2043, 2260, 8978, 12429, 40807, 49133, 46785, 10534, 13685, 10949, 15730, 52856, 77350, 6715]"
123,"[18509, 39938, 11839, 40092, 16420, 31174, 10086, 11010, 140420, 14334, 72113, 387893, 116745, 436, 9386, 21450, 2088, 32562, 19042, 20762]"
124,"[20871, 78237, 37853, 2277, 18079, 49133, 46785, 10949, 140420, 10149, 47504, 30304, 72113, 8981, 507, 70670, 38884, 27768, 15060, 8424]"
125,"[25430, 18603, 11710, 15292, 3782, 49133, 51352, 775, 30157, 140420, 14819, 14334, 34152, 20967, 41852, 97989, 83186, 36266, 18299]"
126,"[45325, 49133, 11859, 10534, 406, 51352, 14069, 15730, 6715, 17961, 159185, 35588, 38884, 18989, 9879, 26890, 31546, 8618, 8424, 36266]"
127,"[45325, 293660, 16420, 11859, 63076, 51352, 30157, 15730, 6715, 10531, 18713, 10497, 41647, 35588, 21450, 228150, 32562, 32513, 9323]"
128,"[406, 51352, 11104, 140420, 14819, 159185, 34152, 10997, 10280, 52059, 36266, 23114, 85328, 10680, 9305, 10548, 659, 31225, 144, 490]"
129,"[10368, 825, 11663, 47018, 48750, 9623, 46785, 10534, 406, 10949, 5894, 10525, 9061, 30304, 12527, 31439, 15765, 10440, 10412, 20967]"
130,"[4927, 21032, 49133, 51352, 30157, 315, 26203, 20967, 38884, 41852, 36266, 38955, 23114, 85328, 11331, 9305, 74239, 65889, 9458, 30020]"
131,"[31174, 909, 473, 9301, 45317, 5894, 20453, 14069, 10531, 9905, 35588, 70670, 21450, 47889, 10445, 26408, 161158, 11446, 17600, 32562]"
132,"[56830, 147538, 17139, 17539, 5961, 40694, 28463, 47585, 25117, 14268, 21921, 34513, 25468, 28963, 22975, 54102, 145247, 34505, 26621, 36865]"
133,"[5544, 97989, 21135, 11489, 593, 10889, 1791, 37903, 19460, 51857, 67062, 4593, 103328, 34283, 1626, 32761, 553, 8016, 54155, 60141]"
134,"[31516, 3782, 8391, 49133, 775, 15730, 48787, 34574, 28313, 159185, 40480, 20967, 8223, 41852, 97989, 10280, 36266, 38955, 18299, 32574]"
135,"[36266, 8391, 49133, 30157, 15730, 48787, 34574, 17207, 28313, 38722, 159185, 55615, 31439, 40480, 8223, 52873, 83186, 20318, 26531, 32574]"
136,"[11044, 10741, 253941, 13193, 140420, 10451, 9905, 8981, 26890, 8618, 8424, 3078, 12222, 488, 310131, 10680, 4480, 4481, 311, 43904]"
137,"[293660, 17015, 49133, 10534, 11104, 10949, 14069, 140420, 10531, 38722, 159185, 116, 34152, 21450, 38884, 18989, 10543, 36266, 38955, 3078]"
138,"[84332, 11544, 48750, 10874, 22625, 10531, 72113, 31439, 507, 70670, 21450, 20967, 18414, 3065, 922, 83186, 31546, 3078, 6620, 10907]"
139,"[140420, 3078, 24480, 11104, 10949, 14069, 50797, 159185, 108, 14334, 8981, 116745, 26203, 26408, 32562, 10543, 18414, 32513, 85778, 15060]"
140,"[9623, 9061, 16052, 9407, 32611, 297, 10314, 2841, 10571, 15739, 8470, 2752, 13225, 2642, 4032, 17015, 49133, 20927, 6715, 4954]"
141,"[68735, 31174, 46785, 11062, 10949, 14069, 10149, 9061, 30304, 72113, 116745, 70670, 10445, 26408, 18414, 32513, 1970, 15060, 31546, 3573]"
142,"[19931, 15142, 20352, 293660, 37557, 49133, 21032, 46785, 51352, 13193, 140420, 10149, 11546, 50797, 10451, 9061, 17961, 527, 159185, 9905]"
143,"[12506, 11044, 48750, 10874, 10741, 5894, 14819, 8981, 319067, 47889, 18414, 83186, 16131, 8424, 48144, 17447, 22292, 158990, 10680, 10938]"
144,"[829, 253, 698, 45325, 31174, 49133, 11859, 15730, 6715, 40156, 8321, 9059, 38884, 47449, 10543, 9879, 26890, 31546, 8618, 8424]"
145,"[15730, 436, 10331, 1633, 15762, 13435, 45325, 31174, 49133, 46785, 406, 51352, 10741, 50797, 6715, 17961, 40156, 159185, 30304, 35588]"
146,"[488, 696, 16859, 11178, 13222, 1548, 12429, 40807, 17015, 49133, 11859, 10534, 10874, 51352, 10949, 10531, 10451, 38722, 40156, 9905]"
147,"[5894, 20967, 3078, 17204, 11893, 13976, 17343, 592, 13783, 16307, 270303, 45317, 31174, 21032, 63076, 13685, 9071, 32646, 22625, 10531]"
148,"[38955, 5961, 29056, 10974, 15515, 17897, 12500, 25678, 25682, 19317, 19267, 30140, 21032, 51352, 775, 30157, 17447, 315, 41852, 97989]"
149,"[147538, 44260, 11296, 593, 10364, 10795, 31165, 6936, 13813, 5544, 31174, 10741, 14819, 19101, 55615, 8981, 387893, 319067, 21450, 97989]"
150,"[10534, 11104, 10949, 5894, 140420, 10149, 159185, 72113, 34152, 16453, 70670, 27768, 15060, 52059, 8424, 18555, 36266, 20871, 546, 4480]"
151,"[532, 55, 45325, 34615, 49133, 11859, 46785, 10874, 30157, 15730, 6715, 30304, 10497, 38884, 47449, 10543, 9879, 31546, 8618, 8424]"
152,"[63076, 775, 5894, 77350, 32636, 14819, 5544, 55615, 8981, 16453, 319067, 9300, 10445, 32562, 97989, 10543, 83186, 16131, 52059, 8424]"
153,"[28198, 31174, 11044, 9623, 11104, 775, 140420, 32646, 10149, 5544, 662, 159185, 14334, 32636, 8981, 10445, 26408, 161158, 32562, 576]"
154,"[1939, 1092, 21032, 11859, 51352, 30157, 9071, 17961, 11008, 159185, 10497, 41647, 16453, 21450, 20967, 32562, 1970, 11101, 26890, 8618]"
155,"[23383, 15163, 14709, 9705, 3021, 11362, 16442, 14447, 23567, 9392, 17015, 10534, 63076, 14069, 50797, 4954, 38722, 30304, 14334, 41647]"
156,"[1890, 125582, 3526, 16420, 10741, 8512, 12140, 14819, 55615, 8981, 319067, 20967, 20120, 52059, 8424, 36266, 981, 3078, 31044, 3529]"
157,"[527, 576, 36266, 10404, 320011, 5961, 24858, 37853, 47620, 23518, 20871, 31174, 48750, 880, 30157, 5894, 14819, 159185, 55615, 14334]"
158,"[10479, 51763, 67307, 19118, 9686, 16769, 24249, 111815, 41498, 11861, 8391, 51352, 17447, 48787, 34574, 27303, 17961, 28313, 55615, 20967]"
159,"[48750, 102899, 49133, 63076, 51352, 47504, 159185, 8981, 26203, 20967, 83186, 16131, 26890, 8618, 8424, 36266, 158990, 32574, 10949, 10938]"
160,"[10280, 26890, 11773, 293660, 8391, 49133, 46785, 51352, 30157, 140420, 47504, 23378, 43004, 8223, 52873, 38884, 18499, 9801, 52059, 8424]"
161,"[49133, 15730, 11008, 38884, 36266, 45325, 11859, 14069, 52856, 6715, 11036, 35588, 228150, 47449, 41852, 10543, 26890, 31546, 804, 705]"
162,"[10228, 15592, 613, 140420, 109445, 52856, 55615, 20306, 31439, 18242, 20967, 32562, 47449, 41852, 83186, 18499, 15060, 26890, 14553, 48144]"
163,"[20967, 31546, 18203, 887, 37853, 11697, 228967, 13795, 10712, 68735, 17015, 14069, 50797, 10531, 30304, 31439, 9059, 507, 10445, 8766]"
164,"[10741, 13008, 19426, 666, 65749, 141489, 32640, 21032, 102899, 11062, 51352, 5894, 14819, 44754, 31439, 31642, 319067, 21450, 47889, 20967]"
165,"[11104, 110, 3085, 1398, 145, 320011, 5910, 30020, 466, 11167, 24858, 16129, 47620, 452, 269149, 51352, 10949, 5894, 140420, 10149]"
166,"[108, 8981, 16633, 5961, 41648, 48149, 47104, 152780, 42225, 42130, 128158, 13209, 60243, 11700, 10741, 20453, 50797, 11593, 72113, 35588]"
167,"[12133, 271110, 31174, 49133, 48750, 253941, 10949, 140420, 11546, 52856, 108, 10427, 31642, 15876, 21450, 38884, 11902, 27768, 1599, 11101]"
