userId,tmdbIds
30,"[97989, 28978, 10613, 10728, 125707, 35650, 931, 10889, 19460, 67062, 1626, 54155, 51857, 32761, 46738, 60141, 626, 21135, 8327, 40096]"
31,"[8424, 102899, 31174, 63076, 8981, 41647, 507, 20967, 18414, 27768, 922, 83186, 158990, 546, 10938, 9716, 7452, 10174, 31225, 10705]"
32,"[6715, 8766, 10543, 9879, 14784, 45325, 17015, 34615, 31174, 11859, 11336, 9454, 10534, 51352, 15730, 50797, 10531, 17961, 527, 159185]"
33,"[21032, 31225, 10741, 30157, 14819, 19101, 16453, 319067, 11236, 20967, 32562, 576, 12233, 10280, 1435, 36266, 22490, 10949, 31102, 546]"
34,"[887, 49133, 21032, 63076, 51352, 52856, 8981, 11939, 26203, 43004, 44264, 20967, 41852, 18499, 16131, 36266, 242582, 29376, 18299, 7862]"
35,"[21349, 10219, 45325, 30157, 12527, 246741, 32562, 41852, 32513, 16131, 52059, 36266, 198, 32574, 18203, 20871, 24795, 56830, 11331, 4481]"
36,"[15730, 981, 10548, 533, 34615, 49133, 46785, 63076, 30157, 52856, 6715, 21183, 18713, 17961, 38722, 30304, 159185, 41647, 31642, 32562]"
37,"[10525, 4480, 46785, 13685, 11593, 30304, 12106, 8981, 10427, 9100, 32513, 17281, 22292, 24795, 9716, 521, 26561, 10161, 490]"
38,"[31174, 5894, 10149, 50797, 72113, 8981, 70670, 32562, 83186, 16131, 8424, 158990, 3083, 335, 10705, 422, 10404, 8816, 1667, 784]"
39,"[26890, 9716, 1271, 8914, 850, 253, 157336, 9740, 201, 44639, 34615, 11859, 10534, 63076, 9071, 15730, 17961, 159185, 10497, 41647]"
40,"[41498, 48750, 14069, 72113, 9571, 8390, 83186, 1677, 257211, 981, 3078, 158990, 310131, 475, 13667, 1554, 468, 10217, 11568, 5961]"
41,"[17015, 63076, 140420, 52059, 10938, 10705, 143, 11336, 8052, 404, 42739, 291, 11296, 41784, 24480, 76492, 21032, 49133, 10534, 30157]"
42,"[31174, 6715, 72113, 11902, 15060, 8618, 8424, 3078, 488, 11645, 18971, 9322, 3090, 903, 2640, 665, 983, 45609, 11568]"
43,"[11386, 125582, 11544, 21032, 46785, 51352, 9071, 77350, 9061, 30304, 14334, 8321, 1607, 10445, 695, 11902, 922, 10280, 1970, 8618]"
44,"[45325, 9964, 11544, 4464, 616, 12665, 17015, 11859, 51352, 30157, 13193, 10149, 50797, 17961, 11008, 43742, 38722, 11593, 527, 159185]"
45,"[14334, 45317, 50797, 10218, 784, 11837, 78237, 38050, 11296, 2652, 4912, 10851, 21032, 880, 11104, 15730, 52856, 5544, 30304, 159185]"
46,"[14342, 9955, 16023, 12277, 11044, 140420, 55615, 72113, 16453, 9571, 228150, 15060, 8618, 8424, 981, 3078, 20878, 20871, 892, 43904]"
47,"[51352, 26890, 9716, 454, 18971, 3034, 20539, 378, 17015, 34615, 49133, 11859, 10874, 30157, 15730, 50797, 6715, 10531, 21183, 17961]"
48,"[36266, 20871, 11416, 8052, 42739, 25636, 205300, 52059, 41784, 27681, 553, 70588, 10741, 775, 5894, 14819, 5544, 55615, 44754]"
49,"[1245, 5769, 21032, 49133, 51352, 10949, 14069, 26564, 52856, 50797, 10451, 40156, 108, 31439, 10427, 152601, 21450, 228150, 44264, 8766]"
50,"[9298, 7299, 11688, 17015, 34615, 31174, 45325, 49133, 11859, 11336, 9454, 51352, 10956, 15730, 2028, 2109, 10531, 10144, 9705, 47504]"
51,"[468, 125582, 12445, 102899, 51352, 10949, 9344, 10451, 11171, 44264, 11902, 15060, 310131, 10835, 16274, 17204, 51360, 49026, 51362, 784]"
52,"[7485, 8342, 422, 293660, 11044, 10741, 775, 17447, 5544, 662, 44754, 32636, 116745, 9300, 10445, 18671, 32562, 97989, 3065, 1435]"
53,"[5, 17015, 10949, 9344, 32646, 50797, 22625, 10531, 9061, 9058, 30304, 9905, 31439, 9059, 26408, 11446, 17600, 32562, 8766, 10543]"
54,"[16406, 10388, 22617, 49133, 253941, 47504, 40156, 9905, 6075, 70670, 10445, 695, 38884, 18414, 31546, 48144, 36266, 284, 4808, 3083]"
55,"[45325, 16420, 11859, 51352, 10741, 30157, 18713, 11008, 11593, 10497, 15765, 8766, 1970, 26890, 20318, 426, 567, 963, 15]"
56,"[5961, 21032, 391698, 51352, 775, 30157, 17447, 97989, 12233, 83186, 10280, 52059, 36266, 23114, 85328, 10680, 31102, 56830, 31530]"
57,"[16337, 49133, 48750, 46785, 63076, 51352, 10949, 52856, 159185, 315, 12233, 10280, 48144, 36266, 242582, 29376, 23114, 85328, 546, 1398]"
58,"[108, 109, 137106, 192, 137113, 99861, 271110, 880, 253941, 140420, 110, 31439, 10997, 31642, 21450, 41852, 11902, 9955, 922, 18499]"
59,"[31174, 10874, 21450, 18414, 31546, 45317, 48750, 26564, 31439, 116745, 9571, 26408, 83186, 9323, 1677, 8618, 8424, 3573, 239, 158990]"
60,"[50797, 8981, 1667, 26397, 19666, 18900, 11044, 5894, 11171, 21450, 20967, 18414, 83186, 16131, 10907, 158990, 310131, 975, 22975, 10705]"
61,"[14819, 8981, 319067, 8424, 284, 17473, 4480, 4481, 335, 311, 914, 303867, 11400, 147538, 177945, 14537, 468, 10217, 5961, 41648]"
62,"[9571, 6396, 68735, 4497, 14069, 50797, 5544, 662, 55615, 32562, 97989, 922, 15060, 3078, 20878, 599, 20871, 310131, 318846, 10705]"
63,"[546, 1667, 2841, 19666, 18900, 10949, 50797, 116, 8981, 507, 8424, 3078, 599, 4480, 4481, 10705, 311, 3090, 784, 13365]"
64,"[35588, 3082, 598, 17015, 31174, 755, 11859, 10534, 10874, 15730, 6715, 21183, 17961, 15163, 38722, 527, 159185, 9059, 16442, 100]"
65,"[14534, 3078, 25099, 25430, 654, 1908, 13776, 129, 68735, 11044, 21032, 46785, 400, 51352, 19101, 12651, 108, 31439, 41647, 26203]"
66,"[2270, 20352, 76341, 68735, 31174, 49133, 14069, 9071, 8973, 11980, 50797, 10451, 47504, 40156, 14334, 116, 507, 44264, 20967, 8766]"
67,"[45325, 49133, 11859, 14069, 15730, 52856, 6715, 17961, 159185, 10497, 18242, 35588, 31642, 26408, 8766, 38884, 47449, 1895, 31546, 36266]"
68,"[13716, 45317, 293660, 10949, 20453, 140420, 8981, 15876, 8766, 8618, 8424, 10907, 12222, 1770, 546, 4480, 4481, 311, 983, 58574]"
69,"[4480, 4481, 10083, 6646, 23033, 11194, 47168, 12310, 45317, 902, 51352, 20453, 26564, 9071, 140420, 77350, 6715, 8981, 695, 15060]"
70,"[15730, 654, 3116, 1779, 1621, 8764, 36557, 52856, 11008, 10497, 18242, 21450, 1599, 26890, 14553, 20318, 921, 981, 804, 18299]"
71,"[678, 10315, 76341, 21032, 48750, 63076, 11104, 50797, 14334, 41647, 1607, 17600, 576, 41852, 18414, 10547, 85778, 3573, 48144, 36266]"
72,"[10149, 48750, 5894, 507, 20967, 27768, 83186, 10907, 158990, 10938, 91551, 11561, 475, 975, 144, 13667, 12104, 16448, 15258, 12311]"
73,"[51352, 34106, 6646, 47168, 12310, 13650, 82620, 70667, 8391, 391698, 30157, 48787, 34574, 27303, 28313, 40480, 8223, 52873, 41852, 97989]"
74,"[15060, 488, 11216, 23383, 12889, 16023, 12277, 13253, 293660, 17015, 51352, 14069, 26564, 9071, 140420, 22625, 9061, 108, 8981, 116745]"
75,"[144, 31174, 49133, 10949, 140420, 52856, 1909, 10451, 40156, 14334, 8981, 8766, 38884, 41852, 27768, 15060, 8618, 8424, 36266, 804]"
76,"[36266, 21849, 8391, 391698, 51352, 775, 48787, 34574, 52856, 27303, 28313, 30304, 159185, 11853, 8223, 97989, 10280, 11101, 23114, 85328]"
77,"[8981, 11331, 10949, 11939, 21450, 11236, 83186, 32513, 52059, 8424, 36266, 38955, 158990, 310131, 546, 4480, 4481, 10548, 7452, 22975]"
78,"[830, 2362, 482, 269, 48750, 775, 30157, 5894, 11593, 5544, 662, 159185, 14334, 8981, 11236, 20967, 32562, 97989, 10543, 10280]"
79,"[76341, 15602, 11862, 949, 31357, 9091, 710, 68735, 9087, 45317, 10858, 45325, 524, 4584, 5, 9273, 102899, 8012, 166424, 1710]"
80,"[346, 45325, 16420, 755, 11104, 30157, 9344, 673, 15730, 38722, 159185, 10497, 18671, 8766, 922, 1970, 26890, 1677, 20318, 239]"
81,"[909, 5544, 33560, 11044, 32085, 63076, 23378, 18242, 43004, 161158, 97989, 83186, 18499, 16131, 26890, 35206, 36266, 29376, 158990, 32574]"
82,"[37247, 17015, 34615, 10693, 49133, 41648, 9454, 10534, 406, 10874, 47104, 5961, 15730, 50797, 6715, 21183, 17961, 527, 40156, 159185]"
83,"[48750, 51352, 14819, 159185, 315, 41852, 83186, 36266, 29376, 32574, 31530, 9305, 124837, 74239, 784, 147538, 65889, 30020, 43278, 887]"
84,"[2518, 11636, 191903, 902, 31174, 8981, 70670, 26408, 8424, 3078, 546, 914, 12104, 830, 26594, 68924, 11568, 5961, 36865, 41648]"
85,"[15730, 9059, 8766, 10543, 45325, 17015, 34615, 49133, 11859, 51352, 30157, 9071, 6715, 10531, 47504, 116, 10497, 15765, 38884, 18989]"
86,"[31225, 28463, 49133, 10534, 11104, 52856, 11008, 159185, 18242, 31642, 5879, 161158, 38884, 35206, 36266, 981, 29376, 18299, 32574, 56830]"
87,"[32562, 31225, 525, 11257, 17204, 49806, 11305, 9061, 43742, 8438, 10497, 10464, 18242, 9571, 21450, 20967, 401, 922, 26890, 14553]"
88,"[8981, 4480, 2518, 11636, 22803, 6646, 47168, 12310, 10741, 14819, 32636, 16453, 319067, 32562, 47449, 83186, 26890, 52059, 8424, 36266]"
89,"[10705, 15762, 13435, 21032, 8447, 26564, 140420, 77350, 10451, 72113, 16453, 695, 26408, 20120, 8424, 9071, 3078, 26531, 4480, 4481]"
90,"[41647, 32562, 239, 10938, 10174, 31225, 1480, 48750, 51352, 11104, 32646, 22625, 159185, 10497, 20967, 11282, 11902, 922, 26890, 36266]"
91,"[31174, 140420, 8981, 8618, 8424, 3078, 705, 11076, 1770, 20871, 310131, 546, 221, 702, 4480, 4481, 22975, 10705, 422, 212]"
92,"[159185, 922, 9716, 7452, 20539, 2058, 49133, 46785, 10534, 10874, 11104, 15730, 9071, 17961, 527, 40156, 30304, 9059, 35588, 8766]"
93,"[21032, 51352, 30157, 20453, 140420, 16453, 15876, 20967, 41852, 12233, 9323, 10280, 52059, 8424, 48144, 36266, 18299, 32574, 546, 31530]"
94,"[31174, 546, 335, 10705, 26594, 2841, 19666, 18900, 5894, 140420, 10149, 14819, 8981, 319067, 26408, 83186, 15060, 8424, 909, 158990]"
95,"[30020, 99861, 8391, 51352, 30157, 48787, 34574, 27303, 19101, 28313, 159185, 31439, 40480, 11171, 20967, 8223, 52873, 41852, 18989, 10280]"
96,"[41852, 19426, 9540, 11660, 1902, 32640, 10728, 931, 11482, 10775, 46785, 880, 51352, 15730, 12651, 8981, 23378, 315, 18242, 43004]"
97,"[3782, 11044, 48750, 11104, 5894, 32646, 50797, 22625, 10531, 159185, 14334, 1245, 32562, 18414, 83186, 16131, 1677, 8618, 8424, 909]"
98,"[8424, 10940, 902, 31174, 48750, 11104, 10741, 10949, 20453, 14069, 159185, 14334, 72113, 9067, 70670, 26408, 11902, 10184, 10547, 8618]"
99,"[9305, 34106, 21032, 11044, 51352, 11104, 17447, 8981, 20967, 576, 41852, 16131, 36266, 26531, 29376, 18299, 32574, 56830, 25842, 54405]"
100,"[47889, 17600, 164, 18129, 28198, 19931, 10162, 11779, 404, 4203, 5156, 9684, 33078, 3082, 2291, 10774, 15592, 45325, 51352, 30157]"
101,"[146216, 31174, 10949, 14334, 20120, 11902, 3065, 10547, 15060, 3078, 12222, 488, 20871, 13365, 26594, 15258, 51863, 50754, 468, 45609]"
102,"[48750, 51352, 159185, 29376, 18603, 122190, 113273, 24587, 1485, 70042, 8391, 32085, 391698, 48787, 34574, 27303, 28313, 40480, 8223, 41852]"
103,"[31174, 10949, 5894, 10149, 116, 26203, 47889, 17600, 10897, 10543, 83186, 15060, 2288, 8424, 38955, 9344, 3078, 158990, 488, 10938]"
104,"[68735, 11010, 48750, 11546, 55615, 72113, 8981, 20120, 8390, 9100, 15060, 8424, 981, 3078, 20878, 4808, 20871, 9322, 212, 914]"
105,"[53565, 21032, 49133, 63076, 51352, 775, 52856, 20967, 41852, 97989, 36266, 18299, 23114, 85328, 31530, 74239, 65889, 30020, 34106, 887]"
106,"[8447, 28198, 704, 11013, 203801, 10741, 10525, 8981, 11382, 11171, 16453, 70670, 11969, 26408, 20120, 83186, 15060, 8424, 3078, 599]"
107,"[10938, 16538, 309, 2518, 2277, 11636, 9476, 12113, 902, 11010, 48750, 5894, 10149, 50797, 109, 31439, 32562, 83186, 8618]"
108,"[2270, 20352, 10144, 10693, 9740, 10419, 11859, 118, 9454, 42121, 9476, 6715, 10531, 38722, 9301, 9271, 14709, 9314, 1777, 13466]"
109,"[102899, 17015, 10534, 406, 13685, 10874, 5894, 15730, 21183, 18713, 38722, 12527, 9059, 9571, 25440, 8766, 18989, 10543, 26890, 31546]"
110,"[45325, 16420, 17015, 34615, 49133, 11859, 406, 10874, 51352, 15730, 6715, 11008, 38884, 18989, 11902, 10280, 935, 26890, 36266, 981]"
111,"[25430, 49133, 21032, 51352, 30157, 50797, 10531, 34152, 20967, 38884, 32513, 10280, 52059, 36266, 546, 4483, 22975, 914, 655, 51863]"
112,"[11593, 47907, 45325, 11859, 10741, 30157, 5894, 15730, 43742, 38722, 594, 10497, 10436, 21450, 26890, 426, 567, 963, 488, 18203]"
113,"[16420, 17015, 11859, 15730, 50797, 6715, 18713, 17961, 159185, 10497, 41647, 18242, 26141, 18671, 32562, 8766, 9323, 26890, 20758, 260]"
114,"[35588, 45325, 31174, 10419, 11336, 11859, 118, 9454, 406, 19913, 5894, 15730, 6715, 2109, 18713, 100, 695, 23210, 18784, 11902]"
115,"[902, 41852, 32513, 18971, 20862, 45317, 51352, 10428, 4954, 1024, 21450, 44264, 26408, 18414, 83186, 11101, 8424, 981, 223, 177572]"
116,"[31174, 15730, 22625, 1909, 21183, 18713, 8321, 9571, 11902, 26890, 8618, 8424, 12222, 20871, 11360, 9322, 765, 11202, 903, 45609]"
117,"[1412, 1578, 1890, 2767, 3526, 55, 102899, 31174, 46785, 5894, 140420, 10149, 30304, 72113, 31439, 8981, 11382, 387893, 23378, 116745]"
118,"[195, 17057, 21032, 49133, 48750, 63076, 51352, 52856, 159185, 11939, 315, 43004, 20967, 41852, 83186, 18499, 16131, 242582, 18299, 158990]"
119,"[8391, 49133, 48750, 391698, 51352, 48787, 34574, 28313, 159185, 40480, 8223, 41852, 97989, 10280, 29376, 23114, 85328, 41801, 74239, 25796]"
120,"[31174, 4481, 2841, 13373, 6646, 19666, 11194, 47168, 12310, 902, 10949, 20453, 14069, 8973, 140420, 19101, 72113, 8981, 8766, 8069]"
121,"[10217, 1725, 49133, 11859, 46785, 63076, 673, 52856, 17961, 30304, 159185, 9059, 10497, 41647, 18242, 32562, 38884, 47449, 41852, 10543]"
122,"[68735, 14069, 106646, 18203, 11216, 149, 12473, 396, 12133, 2043, 225130, 210577, 2260, 8978, 12429, 40807, 11860, 37557, 46785, 10534]"
123,"[18509, 39938, 10428, 108, 16453, 436, 26408, 32562, 32513, 11101, 8424, 8356, 10938, 4480, 11216, 10161, 31225, 311, 9964, 8428]"
124,"[26408, 20871, 78237, 2277, 2652, 18079, 10851, 102899, 31174, 49133, 10949, 14069, 140420, 10149, 10451, 47504, 40156, 8981, 70670, 38884]"
125,"[25430, 18603, 11296, 11710, 15292, 7214, 3782, 51352, 10741, 775, 5894, 140420, 10149, 14819, 5544, 662, 8981, 34152, 15876]"
126,"[45325, 34615, 49133, 11859, 9454, 10534, 11062, 10874, 51352, 17015, 15730, 6715, 10531, 47504, 15163, 40156, 16442, 1640, 35588, 21450]"
127,"[45325, 31174, 11859, 51352, 30157, 15730, 6715, 10531, 18713, 594, 10497, 35588, 15765, 21450, 18414, 532, 9675, 8618, 31546]"
128,"[2841, 22803, 45317, 406, 51352, 11104, 10741, 253941, 5894, 140420, 159185, 8981, 70670, 23210, 10280, 8424, 10680, 546, 4481, 10548]"
129,"[22625, 594, 488, 221, 396, 825, 11860, 12665, 902, 48750, 9623, 46785, 10534, 10428, 10525, 9061, 30304, 12527, 31439, 15765]"
130,"[4927, 49133, 21032, 51352, 10949, 52856, 8981, 315, 26203, 15876, 20967, 38884, 41852, 16131, 36266, 38955, 18299, 23114, 85328, 310131]"
131,"[909, 120467, 9301, 949, 9344, 50797, 9905, 70670, 47889, 10445, 26408, 11446, 17600, 32562, 11282, 18414, 11101, 48144, 3078]"
132,"[17447, 56830, 22975, 147538, 21736, 17139, 15389, 17539, 5961, 36865, 9314, 54102, 314040, 40694, 11498, 8293, 28463, 189197, 1661, 47585]"
133,"[5544, 4497, 97989, 276, 21135, 5961, 265195, 11489, 99, 28978, 593, 10889, 1791, 37903, 19460, 51857, 67062, 4593, 103328, 34283]"
134,"[3782, 228967, 21032, 49133, 48750, 30157, 14819, 47504, 110, 159185, 14334, 34152, 315, 20967, 38884, 41852, 10280, 52059, 36266, 38955]"
135,"[36266, 8391, 49133, 30157, 15730, 48787, 34574, 17207, 28313, 38722, 159185, 55615, 31439, 40480, 8223, 52873, 83186, 20318, 26531, 32574]"
136,"[45317, 293660, 902, 11044, 20453, 109445, 9905, 44264, 1677, 8618, 8424, 164, 3078, 705, 12222, 488, 1770, 310131, 4480, 4481]"
137,"[10907, 10705, 293660, 17015, 49133, 48750, 10534, 11104, 10949, 14069, 9071, 140420, 10531, 47504, 38722, 8438, 40156, 159185, 44264, 38884]"
138,"[11362, 48750, 11929, 109, 72113, 31439, 21450, 26408, 83186, 158990, 488, 10938, 11561, 318846, 1398, 422, 13667, 145, 26594, 15258]"
139,"[140420, 9323, 177572, 24480, 31174, 11010, 10949, 14069, 50797, 8981, 11036, 116745, 26408, 32562, 8766, 85778, 15060, 9303, 3078, 705]"
140,"[10393, 11661, 45317, 293660, 9623, 4954, 10451, 72113, 116745, 35588, 9323, 18499, 8618, 8424, 981, 872, 1251, 705, 3083, 12222]"
141,"[9905, 68735, 31174, 46785, 10874, 10949, 14069, 10149, 30304, 594, 10445, 695, 18414, 1970, 31546, 239, 20871, 11360, 15121, 623]"
142,"[9058, 6620, 11561, 19931, 10490, 3082, 15142, 20352, 293660, 21032, 46785, 20453, 26564, 10428, 9482, 13193, 9071, 140420, 13701, 110]"
143,"[12506, 11826, 8007, 74643, 102899, 31174, 11010, 11044, 5894, 10149, 50797, 8981, 47889, 17600, 32562, 83186, 8424, 48144, 3078, 284]"
144,"[17015, 34615, 15765, 18989, 935, 45325, 49133, 9740, 11336, 11859, 755, 406, 10874, 51352, 15730, 6715, 40156, 10162, 309, 9059]"
145,"[15730, 436, 10331, 1633, 431, 15762, 13435, 45325, 31174, 49133, 11859, 51352, 50797, 6715, 10531, 18713, 17961, 527, 40156, 159185]"
146,"[14069, 696, 16859, 11178, 13222, 1548, 12429, 40807, 17015, 10534, 6715, 10531, 10451, 38722, 8438, 9905, 228150, 44264, 18989, 8618]"
147,"[5894, 3078, 144, 11235, 17204, 845, 12626, 11893, 13976, 14412, 17343, 1907, 592, 13783, 16307, 270303, 45317, 11010, 11062, 13685]"
148,"[38955, 2661, 5961, 29056, 10974, 15515, 17897, 10054, 12500, 25678, 25682, 19317, 19267, 10940, 21032, 51352, 17447, 8981, 315, 43004]"
149,"[147538, 44260, 10494, 11296, 1052, 10364, 10795, 31165, 6936, 13813, 5544, 11010, 10741, 14819, 662, 8981, 387893, 319067, 21450, 97989]"
150,"[10949, 20453, 5894, 10149, 16453, 70670, 11236, 26408, 15060, 52059, 8424, 36266, 9071, 3078, 20871, 11114, 546, 4480, 4481, 335]"
151,"[18971, 3034, 378, 45325, 34615, 31174, 9740, 49133, 6471, 11859, 406, 15144, 12151, 10874, 51352, 10956, 15730, 673, 6715, 9799]"
152,"[5894, 10149, 14819, 8981, 16453, 319067, 83186, 158990, 17473, 4480, 4481, 335, 144, 12104, 303867, 147538, 177945, 13365, 51863, 50754]"
153,"[28198, 45317, 31174, 11044, 11104, 17447, 140420, 32646, 10149, 8438, 159185, 14334, 32636, 8981, 5879, 10445, 26408, 161158, 32562, 576]"
154,"[963, 703, 235, 12665, 51352, 36557, 16388, 30157, 17961, 159185, 10497, 41647, 26203, 21450, 20967, 32562, 922, 1970, 26890, 1677]"
155,"[9576, 10940, 17015, 577, 11010, 63076, 14069, 26564, 50797, 14334, 41647, 507, 20967, 8766, 18414, 27768, 922, 85778, 9303, 6620]"
156,"[125582, 16420, 10741, 5894, 9090, 76, 9382, 14819, 8438, 8981, 15765, 319067, 17600, 19042, 20120, 15060, 8424, 981, 2769, 3078]"
157,"[527, 576, 36266, 20871, 320011, 5961, 11167, 24858, 47620, 1913, 10747, 5544, 11010, 880, 5894, 14819, 11318, 55615, 10440, 319067]"
158,"[13667, 288, 308369, 41498, 37557, 11044, 11104, 13193, 9344, 32646, 50797, 22625, 10531, 17961, 11318, 8438, 11593, 55615, 14334, 72113]"
159,"[102899, 49133, 48750, 63076, 11104, 32646, 19101, 47504, 31439, 8981, 41647, 26203, 31642, 21450, 20967, 83186, 32513, 9323, 20318, 28288]"
160,"[12233, 10280, 9303, 4485, 10549, 24808, 9821, 11873, 10563, 34760, 14886, 6977, 293660, 49133, 11859, 63076, 51352, 47504, 31439, 41647]"
161,"[49133, 40156, 38884, 532, 36266, 429, 37247, 11778, 145, 45325, 17015, 11859, 406, 51352, 14069, 15730, 52856, 6715, 106646, 41852]"
162,"[488, 826, 982, 11257, 9451, 10228, 3082, 16, 15592, 425, 191903, 30157, 9344, 15730, 9061, 43742, 31439, 10497, 21450, 26408]"
163,"[20967, 963, 10548, 11216, 1779, 10403, 838, 68735, 46785, 14069, 10531, 30304, 9905, 507, 10445, 11902, 26890, 177572, 11076, 20871]"
164,"[10741, 10680, 546, 887, 23383, 11426, 13008, 19426, 65749, 141489, 32640, 4789, 57158, 21032, 102899, 11062, 5894, 77350, 8981, 1607]"
165,"[50014, 10949, 5894, 9071, 140420, 10149, 4954, 10451, 8981, 16453, 11236, 26408, 10112, 83186, 9801, 8618, 3078, 10907, 158990, 546]"
166,"[10525, 108, 8981, 5961, 41648, 48149, 47104, 152780, 42225, 42130, 10511, 128158, 13209, 60243, 11700, 902, 31174, 10741, 13193, 50797]"
167,"[11235, 13466, 271110, 31174, 48750, 253941, 10949, 26564, 10428, 140420, 11546, 110, 108, 109, 31439, 9472, 31642, 21450, 26408, 8766]"
168,"[10403, 11688, 191903, 37557, 31174, 49133, 11859, 10534, 14069, 9071, 47504, 21450, 20967, 11446, 38884, 47449, 10543, 18414, 8069, 922]"
169,"[31174, 11546, 8981, 16453, 70670, 9100, 83186, 8424, 284, 158990, 546, 4480, 4481, 212, 26594, 127380, 12473, 13650, 30197]"
