userId,tmdbIds
45,"[510, 947, 539, 829, 935, 982, 567, 62, 651, 289, 2649, 345, 641, 846, 243, 10673, 492, 473, 16520, 902]"
46,"[372981, 77, 809, 2502, 128857, 16869, 9377, 157336, 272, 562, 7326, 926, 85, 89, 180, 14160, 1422, 66150, 18785, 210577]"
47,"[137, 562, 863, 607, 12, 105, 9806, 585, 98, 808, 745, 252, 11, 278, 602, 424, 275, 9800, 14, 238]"
48,"[37094, 426, 2118, 318224, 2034, 22947, 7270, 14282, 8272, 265189, 19311, 1894, 1557, 842, 77, 389, 11798, 1572, 37797, 4133]"
49,"[702, 37247, 25010, 903, 10693, 2657, 14291, 817, 967, 73183, 850, 981, 567, 239, 963, 770, 15, 122, 11224, 15121]"
50,"[1891, 218, 89, 562, 607, 424, 862, 1710, 10442, 500, 769, 11, 14, 95, 98, 101, 63, 949, 11777, 9312]"
51,"[13853, 658, 36647, 9487, 9326, 10312, 11355, 1924, 10801, 1073, 10342, 9481, 863, 252, 10400, 18681, 10326, 578, 1669, 3597]"
52,"[77, 153, 509, 141, 787, 7326, 68, 38, 773, 129, 115, 12444, 392, 45269, 290, 583, 1593, 12445, 767, 411]"
53,"[629, 15, 1585, 769, 378, 857, 96196, 103, 117, 808, 881, 60855, 603, 424, 602, 238, 161, 861, 426, 623]"
54,"[1858, 372981, 11522, 1817, 591, 50348, 1271, 4982, 128857, 535, 402, 1954, 11287, 19995, 10528, 621, 559, 2062, 1262, 11113]"
55,"[9032, 2293, 11017, 8467, 11543, 95, 11977, 816, 788, 18, 9631, 75, 9390, 524, 1637, 754, 43595, 11511, 58431, 11895]"
56,"[15144, 582, 140607, 1653, 4553, 909, 31225, 17917, 15389, 9325, 10340, 12834, 11335, 9430, 8536, 802, 17352, 13485, 13368, 16070]"
57,"[26408, 426, 1630, 10322, 12560, 968, 925, 4825, 11860, 17015, 26564, 10149, 52856, 10451, 10525, 1024, 11318, 11382, 23333, 7984]"
58,"[28, 25010, 11426, 4584, 8012, 6073, 845, 940, 397, 10525, 11777, 9967, 9587, 11450, 2064, 10731, 14911, 24086, 11566, 9386]"
59,"[9283, 9654, 10539, 10511, 679, 530, 9440, 4912, 607, 1892, 85, 1891, 531, 2501, 522, 11, 16388, 9802, 319]"
60,"[73, 1548, 393, 1430, 16859, 10697, 2293, 12, 11, 11318, 37797, 11450, 278, 1640, 100, 424, 274, 650, 14282, 24]"
61,"[128, 185, 23954, 103, 1572, 3121, 37797, 6950, 2164, 9331, 10731, 36955, 2617, 42160, 19209, 11562, 31044, 4935, 2039, 11302]"
62,"[7326, 109445, 110416, 1954, 14160, 73, 36657, 745, 808, 1542, 155, 121, 137, 881, 49026, 19995, 393, 280, 601, 603]"
63,"[809, 587, 70, 290, 10303, 2502, 5175, 1933, 850, 11230, 15121, 562, 1391, 9388, 28, 8077, 1573, 364, 2322, 801]"
64,"[862, 629, 14, 238, 500, 769, 22625, 11, 275, 489, 9479, 424, 274, 812, 807, 9598, 2064, 10731, 562, 858]"
65,"[6471, 9013, 2619, 623, 274, 11072, 10890, 26617, 10161, 10217, 696, 826, 935, 3121, 914, 12105, 14, 426, 8818, 24748]"
66,"[860, 9277, 942, 6471, 2028, 646, 62, 660, 29154, 623, 8872, 595, 9869, 11176, 364, 801, 10648, 12102, 253, 9665]"
67,"[11386, 97406, 9102, 8447, 103, 16388, 10149, 2292, 522, 10451, 9061, 9587, 47504, 236, 23333, 1885, 15128, 10997, 10445, 23210]"
68,"[36557, 18169, 8914, 10398, 5548, 5693, 12498, 9281, 550, 117, 180, 279, 77, 1073, 604, 786, 172, 564, 621, 603]"
69,"[15, 378, 20927, 9101, 9302, 12280, 2320, 37799, 9802, 9879, 9268, 426, 13223, 28, 348, 240, 903, 18785, 9870, 22538]"
70,"[137, 9404, 754, 9631, 9312, 807, 629, 11525, 103, 30765, 259209, 10220, 1642, 12, 27985, 11, 680, 278, 32636, 11545]"
71,"[680, 289, 11216, 1779, 629, 9071, 2028, 1934, 424, 274, 104, 745, 935, 238, 981, 872, 3078, 4808, 963, 550]"
72,"[184, 510, 10403, 10669, 623, 279, 311, 1578, 814, 2118, 1051, 500, 103, 185, 629, 115, 9390, 947, 4995, 1934]"
73,"[7347, 10511, 903, 27576, 221, 238, 3090, 746, 8271, 15371, 32622, 6, 228150, 213, 1600, 1480, 12723, 27103, 11621, 3525]"
74,"[6950, 193, 275, 213, 702, 103, 414, 9804, 604, 2164, 3049, 9331, 36955, 22, 9350, 14291, 9451, 37135, 2275, 9802]"
75,"[27205, 155, 322, 205, 431, 2112, 1548, 1073, 9675, 10342, 10307, 9889, 6415, 981, 2503, 10400, 670, 2990, 10608, 5236]"
76,"[16388, 1024, 319, 1547, 3525, 2028, 18169, 12560, 10141, 9671, 8536, 2978, 9346, 14412, 11541, 476, 2039, 99, 18129, 1578]"
77,"[15371, 872, 213, 289, 770, 1585, 9078, 12335, 12092, 10218, 37247, 826, 665, 642, 4638, 2028, 19833, 23483, 11527, 2005]"
78,"[22733, 79, 10525, 3586, 306, 18215, 1538, 9675, 10537, 947, 24807, 765, 27983, 11831, 6068, 609, 927, 372981, 6471, 15144]"
79,"[630, 217, 920, 5559, 1491, 5255, 10764, 12162, 2108, 235, 1669, 2062, 578, 36557, 2323, 7443, 762, 857, 620, 1542]"
80,"[184, 10149, 47504, 4518, 1934, 10427, 2259, 695, 23210, 274, 2667, 10537, 185, 694, 756, 75, 9434, 11970, 9444, 489]"
81,"[11911, 821, 284, 303, 4174, 705, 11610, 1939, 3085, 900, 37719, 475, 777, 702, 533, 653, 22137, 996, 25562, 592]"
82,"[562, 500, 769, 105, 11, 98, 489, 424, 275, 238, 629, 63, 101, 14, 862, 408, 9598, 9479, 607, 22625]"
83,"[9479, 6520, 11546, 8984, 10731, 6947, 9268, 1859, 488, 612, 2323, 9387, 9281, 5825, 596, 11393, 26617, 1359, 169, 10876]"
84,"[1930, 80274, 564, 16161, 297, 30529, 84892, 264660, 1573, 601, 49051, 89, 2493, 629, 679, 10195, 85, 392, 1574, 1542]"
85,"[862, 754, 2292, 11, 8840, 745, 1645, 3595, 562, 500, 1891, 769, 218, 89, 1701, 489, 602, 63, 664, 9390]"
86,"[103, 769, 9344, 73, 1934, 100, 26748, 14, 238, 500, 10537, 25188, 11816, 10161, 75, 9434, 489, 115, 473, 629]"
87,"[424, 524, 11159, 47018, 2118, 103, 409, 489, 769, 115, 11450, 1934, 9434, 500, 680, 14, 274, 525, 14275, 629]"
88,"[12405, 19913, 290, 47818, 49299, 26798, 26603, 3064, 1245, 10193, 13394, 7512, 1391, 388, 826, 11257, 10549, 16448, 27983, 63435]"
89,"[9331, 9502, 4982, 1538, 13475, 2503, 137113, 667, 1124, 9273, 807, 118, 1771, 36557, 77, 634, 1572, 9804, 118340, 9654]"
90,"[807, 103, 522, 1934, 871, 424, 9479, 1924, 860, 492, 11159, 769, 13667, 622, 9387, 2118, 2255, 9427, 489, 184]"
91,"[629, 117, 767, 1538, 2280, 8872, 235, 18, 607, 1669, 597, 196, 99861, 102899, 54138, 807, 2619, 205596, 87, 140420]"
92,"[10149, 11545, 1934, 1542, 21450, 695, 23210, 9473, 957, 562, 10537, 531, 28, 240, 9434, 98, 184, 2108, 489, 2118]"
93,"[22538, 23033, 28288, 6620, 5279, 4808, 25628, 47168, 8363, 910, 12310, 14295, 3083, 4538, 604, 550, 19908, 13223, 675, 71]"
94,"[7551, 11253, 8065, 68721, 11450, 2567, 22947, 1548, 59, 73, 564, 2133, 10528, 582, 462, 16320, 634, 745, 19913, 157336]"
95,"[278, 85, 87, 4011, 162, 9377, 134, 9705, 1995, 451, 103, 1909, 522, 101, 275, 1895, 238, 426, 567, 213]"
96,"[925, 1879, 793, 940, 10238, 18148, 1548, 3086, 120, 14580, 22292, 13562, 1818, 255, 11787, 212, 24481, 838, 180, 44864]"
97,"[5279, 35, 16448, 2062, 9740, 1817, 50348, 4982, 16520, 17654, 1571, 2769, 391, 11113, 18203, 1954, 212, 8065, 1725, 496]"
98,"[77, 23483, 269149, 11363, 286217, 425, 752, 38, 180, 1624, 9281, 17127, 121, 8681, 76341, 140607, 99861, 1547, 4638, 755]"
99,"[577, 11318, 12280, 9559, 1245, 31044, 792, 11386, 11816, 531, 525, 2323, 13820, 793, 2107, 4518, 10002, 345, 620, 967]"
100,"[807, 629, 2493, 3034, 627, 856, 68, 687, 10586, 863, 607, 812, 531, 745, 808, 12, 137, 105, 14275]"
101,"[7326, 16869, 68718, 157336, 2062, 49026, 58, 11324, 14160, 19995, 1271, 19908, 37799, 18785, 1726, 10681, 604, 9806, 550, 121]"
102,"[10174, 1398, 11943, 194, 6964, 77350, 29264, 10443, 21450, 922, 140, 8356, 659, 30892, 1600, 655, 11674, 638, 49806, 25430]"
103,"[1359, 451, 236, 1542, 771, 62, 670, 5236, 4816, 496, 174, 578, 638, 308, 598, 153, 141, 38, 641, 322]"
104,"[10193, 293660, 140420, 16869, 68718, 120467, 62177, 264660, 7326, 20352, 1417, 38757, 44214, 2502, 70160, 13, 11450, 205596, 58, 640]"
105,"[872, 6947, 981, 436, 975, 4942, 16148, 1949, 27579, 3291, 4953, 239, 1653, 826, 702, 10778, 38, 10774, 2028, 396]"
106,"[9502, 9452, 591, 33602, 16314, 18885, 2284, 6961, 13019, 11543, 70667, 2503, 82620, 12689, 2323, 10528, 925, 801, 1422, 49026]"
107,"[629, 278, 197, 680, 329, 274, 275, 238, 510, 2118, 597, 857, 14, 205, 55, 603, 6977, 1653, 745, 1018]"
108,"[275, 14, 238, 862, 408, 680, 607, 105, 812, 278, 424, 807, 568, 581, 771, 9479, 251, 6950, 397, 9386]"
109,"[1642, 11450, 101, 13, 424, 329, 5503, 568, 629, 275, 489, 241, 197, 771, 14, 238, 280, 63, 1637, 103]"
110,"[754, 17182, 16388, 9737, 1024, 95963, 10660, 10449, 26203, 509, 25087, 2300, 38223, 11511, 12559, 769, 11674, 18, 9772]"
111,"[927, 582, 301, 16563, 1700, 107, 764, 187, 11236, 9504, 10663, 49792, 404, 1907, 11368, 10069, 5279, 11362, 52258, 8326]"
112,"[745, 137, 14, 28029, 10858, 424, 4584, 37557, 10218, 43771, 863, 607, 10249, 500, 812, 280, 268, 274, 11062, 197]"
113,"[15602, 11860, 12110, 10586, 4421, 26441, 10537, 9066, 10895, 10534, 9208, 11062, 19042, 2021, 9032, 8840, 2667, 25087, 2293, 184]"
114,"[408, 10442, 2293, 105, 14275, 788, 9603, 11566, 858, 8587, 9087, 581, 712, 854, 278, 329, 4476, 3512, 37233, 568]"
115,"[63, 2280, 578, 949, 710, 451, 9598, 687, 807, 11000, 117, 568, 414, 12, 9798, 2164, 13, 8587, 1637, 36955]"
116,"[330, 24348, 21925, 762, 769, 2109, 578, 75, 4232, 562, 863, 862, 809, 640, 12, 85, 77, 98, 558, 121]"
117,"[807, 629, 11546, 680, 11895, 13, 24480, 238, 13929, 1635, 565, 2649, 8358, 196, 274, 424, 275, 43593, 11322, 50646]"
118,"[623, 11386, 10608, 15144, 11557, 4011, 777, 334, 1879, 23518, 8963, 34152, 16771, 37233, 9559, 9800, 14291, 630, 770, 31044]"
119,"[192, 11327, 6964, 73183, 9675, 909, 1630, 975, 638, 17984, 1718, 24873, 1908, 10784, 39473, 46119, 1900, 75490, 9576, 19142]"
120,"[21500, 11037, 1824, 12102, 594, 10489, 9602, 2616, 28, 27205, 9741, 37136, 11543, 29154, 11522, 11017, 117, 9032, 2108, 881]"
121,"[510, 11860, 9691, 17015, 105024, 755, 103, 649, 10149, 10451, 522, 2307, 110, 100, 424, 78, 8866, 627, 14, 238]"
122,"[26561, 10436, 1633, 1245, 7984, 128857, 16379, 695, 23210, 372981, 11446, 11386, 9320, 16158, 11831, 489, 10149, 11546, 11202, 642]"
123,"[862, 9614, 1089, 401, 12117, 10342, 10307, 11527, 10478, 161, 6957, 10218, 863, 10400, 18681, 11478, 10564, 1813, 7443, 2123]"
124,"[36955, 1924, 154, 9804, 6950, 2164, 854, 2280, 5548, 525, 27205, 8077, 2108, 630, 2756, 155, 578, 608, 510, 2493]"
125,"[1653, 2769, 702, 45612, 372981, 62215, 8835, 12280, 2771, 128857, 35, 967, 10154, 120467, 855, 705, 157336, 1391, 10608, 338]"
126,"[137, 12, 11, 745, 9806, 585, 562, 863, 1891, 218, 89, 808, 607, 63, 275, 629, 105, 424, 451, 680]"
127,"[36955, 9536, 9099, 18402, 43742, 8986, 10464, 6950, 22625, 710, 10057, 414, 9350, 9603, 9804, 5503, 9087, 568, 3049, 10020]"
128,"[557, 809, 4978, 8393, 47951, 10128, 644, 70, 36658, 710, 4584, 9536, 9102, 11062, 16388, 568, 673, 10802, 1024, 8438]"
129,"[629, 278, 680, 329, 274, 275, 14, 238, 510, 2118, 597, 197, 857, 9740, 1734, 824, 22, 603, 509, 745]"
130,"[705, 1422, 2769, 12335, 16320, 3090, 8197, 15389, 16520, 10669, 14242, 322, 963, 598, 18203, 746, 665, 58, 221, 641]"
131,"[280, 114, 98, 807, 197, 117, 568, 808, 881, 13701, 109, 11382, 8587, 854, 1637, 5503, 788, 713, 251, 812]"
132,"[16859, 9452, 9283, 11299, 2011, 11621, 10515, 50797, 37797, 290, 1934, 9430, 1548, 891, 14337, 9323, 140, 11543, 2268, 4935]"
133,"[910, 2640, 10849, 8363, 13885, 18884, 53174, 132363, 71859, 22538, 24684, 5236, 76341, 293660, 10140, 9331, 2502, 1538, 9675, 11970]"
134,"[8681, 12138, 2757, 1966, 58574, 1635, 1955, 8960, 24226, 526, 10784, 10564, 582, 100402, 698, 2075, 54138, 50456, 1991, 127585]"
135,"[185, 694, 108176, 110147, 5172, 46063, 9804, 11969, 771, 268, 702, 11674, 15602, 11859, 9623, 2086, 9302, 414, 1572, 2293]"
136,"[197, 414, 2293, 11017, 628, 759, 23333, 329, 9032, 141, 11543, 38251, 21, 550, 453, 161, 604, 2502, 673, 9654]"
137,"[9603, 10489, 3049, 251, 599, 15, 4174, 1939, 3085, 900, 9591, 475, 3090, 378, 330, 12311, 996, 807, 8587, 8467]"
138,"[322, 1858, 1491, 1548, 388, 9390, 559, 1262, 1402, 6479, 1900, 101299, 9693, 45612, 19995, 17654, 210577, 19908, 10681, 1572]"
139,"[205, 1089, 177, 9475, 1633, 11072, 280, 194, 853, 85, 13667, 562, 710, 902, 6073, 197, 16388, 568, 9090, 22625]"
140,"[15602, 20927, 10877, 9101, 9302, 9530, 52451, 278, 2320, 274, 70981, 61791, 8866, 9304, 2959, 9879, 9268, 68724, 787, 62]"
141,"[807, 853, 117, 881, 680, 13, 275, 562, 3558, 392, 424, 238, 489, 274, 629, 14, 1669, 218, 85, 745]"
142,"[872, 567, 1585, 11224, 15121, 279, 37247, 639, 621, 1725, 289, 433, 850, 856, 2280, 2657, 9487, 756, 770, 1779]"
143,"[118, 3525, 4518, 1640, 10315, 747, 16727, 1895, 8619, 1259, 3933, 164, 8356, 1939, 79, 18203, 6957, 2039, 596, 7326]"
144,"[562, 500, 489, 1891, 769, 745, 218, 11, 89, 607, 862, 14, 238, 713, 275, 101, 10731, 63, 6950, 602]"
145,"[1710, 607, 9208, 11777, 6280, 2636, 10731, 9359, 306, 858, 11310, 788, 37233, 2064, 397, 8839, 9386, 954, 9603, 712]"
146,"[408, 9942, 1548, 11977, 1669, 37136, 1900, 813, 238, 13342, 630, 578, 275, 792, 816, 11393, 22, 862, 137, 671]"
147,"[949, 762, 5236, 451, 63, 807, 843, 19913, 568, 1572, 11, 11450, 13, 1637, 5503, 6977, 280, 268, 345, 935]"
148,"[824, 767, 881, 179150, 914, 8835, 38570, 83186, 2754, 2769, 28288, 6620, 158990, 961, 587, 11393, 11900, 5816, 2675, 962]"
149,"[109445, 8052, 97370, 1643, 22492, 12222, 4942, 54102, 3509, 189197, 1661, 22970, 8885, 27579, 13053, 3539, 1964, 3902, 1583, 210577]"
150,"[45612, 7326, 49026, 1271, 16869, 157336, 14160, 18785, 186, 44214, 71, 752, 155, 19995, 68718, 1124, 10681, 9675, 9387, 2062]"
151,"[14, 238, 862, 500, 2118, 275, 510, 489, 769, 745, 105, 11, 857, 602, 629, 278, 252, 9066, 274, 771]"
152,"[902, 922, 12498, 622, 9387, 11072, 68721, 522, 2118, 296, 68, 95, 238, 524, 155, 1417, 2757, 941, 8077, 19995]"
153,"[1934, 9489, 850, 10218, 863, 137, 89, 524, 4011, 649, 2293, 3525, 604, 12, 10954, 13701, 637, 3033, 10663, 9798]"
154,"[451, 807, 629, 9208, 13685, 103, 2293, 8467, 680, 1637, 1542, 788, 424, 274, 408, 10895, 108176, 110147, 11360, 500]"
155,"[808, 769, 378, 604, 22, 238, 550, 122, 623, 279, 557, 903, 180, 2118, 121, 161, 583, 28, 1894]"
156,"[421, 680, 620, 137, 4147, 801, 9354, 8012, 451, 11635, 9740, 87, 36557, 4011, 1817, 2293, 24238, 14275, 73, 241]"
157,"[8271, 11318, 1018, 68726, 210577, 1583, 44214, 15670, 8392, 19913, 12429, 51863, 39514, 12162, 319, 10515, 1878, 81, 1548, 1900]"
158,"[10315, 9428, 16471, 10707, 4538, 11639, 34584, 847, 11597, 159185, 1367, 1374, 10312, 17654, 58, 11527, 1649, 646, 699, 253]"
159,"[630, 9277, 903, 967, 239, 963, 284, 3085, 1585, 702, 1092, 910, 746, 975, 378, 1939, 164, 221, 5925, 37247]"
160,"[15, 11062, 574, 4133, 808, 13818, 1637, 10314, 4916, 2320, 280, 2275, 10684, 954, 8840, 8914, 31924, 9802, 10396, 602]"
161,"[11860, 17015, 550, 562, 1891, 679, 218, 89, 18, 12280, 238, 8866, 7863, 424, 11566, 10442, 9386, 755, 9058, 11382]"
162,"[424, 807, 629, 500, 9772, 1669, 2118, 274, 2649, 103, 509, 489, 597, 769, 184, 279, 522, 627, 680, 278]"
163,"[1578, 28, 510, 2118, 9742, 58431, 1934, 387893, 137182, 342, 34456, 492, 370646, 91551, 42188, 43595, 248212, 20405, 329833, 243]"
164,"[7270, 3078, 1712, 260, 261, 595, 3090, 10633, 212, 981, 935, 641, 769, 322, 451, 687, 644, 11826, 872, 5279]"
165,"[9276, 8649, 3558, 1535, 27205, 9529, 794, 10154, 11782, 215, 876, 4234, 13466, 155, 747, 637, 853, 388, 9054, 531]"
166,"[117, 712, 1777, 1893, 1903, 10590, 623, 218, 11778, 496, 4232, 8051, 9427, 1878, 641, 857, 378, 9473, 4547, 134]"
167,"[433, 11360, 5550, 10340, 10693, 4978, 19483, 8393, 115, 10377, 13, 756, 2323, 2067, 9798, 1368, 621, 2322, 1359, 329]"
168,"[9325, 10340, 10882, 12, 9806, 585, 426, 213, 289, 122, 792, 389, 1578, 703, 829, 754, 3170, 808, 87, 120]"
169,"[8321, 14161, 1858, 8681, 205, 64690, 2293, 7453, 9705, 11253, 96721, 8202, 1893, 5175, 1538, 9339, 8922, 17431, 17654, 8247]"
170,"[11974, 7007, 152, 174, 157, 26617, 814, 24748, 651, 9443, 9549, 11257, 10217, 10161, 698, 3525, 217, 8077, 476, 9552]"
171,"[862, 280, 510, 348, 600, 121, 9452, 1900, 949, 1779, 687, 87, 117, 11, 3049, 854, 36955, 1542, 603, 78]"
172,"[510, 2118, 103, 19042, 28, 769, 240, 9879, 9826, 11, 14, 11511, 500, 275, 238, 319, 522, 489, 424, 687]"
173,"[275, 120, 524, 87, 4011, 680, 47139, 125123, 280, 274, 13966, 4806, 11543, 14, 10381, 238, 9377, 762, 185, 525]"
174,"[756, 433, 11360, 11114, 15121, 9325, 10144, 88, 10895, 15144, 509, 8839, 235, 2898, 10545, 2323, 639, 1587, 11113, 630]"
175,"[1572, 712, 13403, 14199, 338, 769, 11970, 142, 11459, 272, 393, 629, 500, 77, 122, 275, 796, 280, 9331, 63]"
176,"[823, 149, 2109, 9502, 4977, 591, 9470, 231, 91487, 121793, 12429, 11299, 6479, 766, 298, 194, 1271, 629, 36557, 550]"
177,"[1895, 525, 600, 703, 3034, 639, 9281, 473, 2619, 10314, 11072, 451, 902, 2293, 522, 21183, 18183, 159185, 12280, 14291]"
178,"[11545, 9331, 712, 1933, 11645, 696, 826, 2757, 9452, 859, 632, 1542, 816, 241, 947, 76341, 3525, 86829, 8321, 228150]"
179,"[9502, 49047, 10191, 16869, 1571, 602, 1865, 1381, 14160, 1583, 5915, 1402, 767, 604, 675, 674, 12445, 4944, 350, 557]"
180,"[862, 603, 620, 2280, 792, 601, 762, 4011, 7443, 489, 2493, 85, 8872, 115, 105, 10377, 11, 8619, 578, 95]"
181,"[629, 752, 510, 185, 28, 38, 600, 604, 238, 640, 280, 862, 710, 603, 9603, 153, 581, 268, 2118, 114]"
182,"[9078, 754, 10693, 26441, 9382, 11929, 9061, 9587, 9058, 2307, 15128, 10895, 509, 221917, 11228, 124645, 10847, 11224, 81310, 433]"
183,"[1637, 4539, 11000, 117, 1572, 11545, 9331, 581, 268, 38884, 345, 664, 3595, 29371, 122, 272, 38, 2323, 639, 925]"
184,"[745, 137, 103, 12, 11, 11545, 1542, 100, 9473, 9806, 585, 37094, 562, 863, 500, 531, 1891, 679, 769, 530]"
