userId,tmdbIds
568,"[11645, 11562, 1891, 11368, 396, 423, 10218, 666, 424, 872, 311, 155, 981, 104, 213, 19994, 30197, 239, 100, 246741]"
463,"[654, 14275, 829, 246741, 30197, 104, 17539, 592, 10633, 4012, 963, 872, 289, 13466, 1430, 21450, 903, 8992, 1640, 14242]"
41,"[424, 510, 567, 1124, 104, 73, 981, 129, 13252, 625, 343, 30304, 96721, 101, 11645, 62, 488, 191903, 1245, 100]"
245,"[567, 10795, 9388, 14285, 666, 5961, 829, 129, 963, 10193, 42459, 223, 1640, 213, 3078, 903, 11645, 20565, 13252, 1830]"
56,"[17539, 10331, 963, 592, 11828, 20565, 10613, 1480, 654, 40205, 1672, 11878, 666, 539, 3082, 21450, 892, 26606, 50797, 11230]"
529,"[826, 10795, 654, 625, 642, 598, 1779, 80278, 914, 947, 13466, 10193, 13252, 53190, 138, 3082, 157336, 3063, 21450, 311]"
514,"[11562, 7984, 654, 1779, 13252, 963, 26317, 11828, 2179, 625, 9475, 11356, 666, 424, 1124, 490, 10218, 981, 2493, 311]"
247,"[5176, 238, 17809, 488, 903, 13252, 12405, 31713, 240, 20283, 3082, 129628, 65034, 14242, 947, 963, 500, 64802, 5001, 226229]"
268,"[666, 903, 240, 625, 13252, 11645, 11562, 14275, 20565, 1372, 963, 18947, 829, 30304, 2196, 654, 11368, 23168, 11176, 826]"
653,"[10218, 205596, 14, 488, 100, 20283, 838, 21450, 13252, 666, 695, 30197, 9388, 223, 11368, 11562, 11645, 1779, 30304, 10633]"
412,"[10683, 903, 11645, 9008, 567, 625, 7211, 26317, 9475, 3078, 423, 13320, 426, 140300, 226229, 278, 838, 31713, 12405, 11562]"
391,"[963, 240, 539, 829, 205596, 13252, 10218, 85, 9388, 20565, 423, 10613, 654, 9008, 235, 348, 488, 14, 903, 7485]"
17,"[666, 826, 872, 11645, 625, 891, 30197, 5156, 191903, 13310, 11544, 205596, 2610, 9388, 30304, 31582, 42632, 11216, 10315, 128]"
188,"[10331, 903, 629, 13466, 17539, 3133, 786, 30197, 144, 11828, 488, 3078, 424, 53190, 129, 1779, 43771, 185, 1640, 767]"
378,"[654, 13252, 14275, 281957, 625, 85, 10613, 488, 903, 961, 26317, 34106, 11219, 963, 240, 976, 129, 981, 120, 910]"
195,"[11216, 10683, 629, 489, 567, 11031, 10613, 3291, 550, 9008, 31713, 1422, 10331, 10215, 13252, 654, 947, 101, 238, 13466]"
472,"[205596, 14275, 666, 31165, 311, 10315, 53190, 627, 140300, 1640, 655, 213, 10613, 11828, 155, 7485, 30304, 3090, 20377, 11327]"
353,"[510, 488, 240, 10218, 1480, 424, 14295, 1779, 289, 963, 244, 567, 278, 389, 826, 829, 872, 1640, 11828, 205596]"
548,"[625, 488, 11645, 903, 550, 963, 129, 1245, 642, 343, 666, 13252, 311, 654, 100, 240, 947, 389, 752, 510]"
483,"[240, 20283, 629, 289, 205596, 104, 829, 963, 10315, 892, 1430, 14275, 838, 5176, 567, 539, 18420, 423, 935, 20565]"
636,"[11368, 625, 424, 10795, 3085, 603, 65034, 654, 981, 11356, 11645, 104, 762, 110, 629, 829, 20565, 100, 34106, 5176]"
471,"[629, 3078, 567, 903, 963, 829, 213, 3082, 104, 10193, 947, 654, 389, 1422, 14, 10613, 21450, 240, 600, 488]"
321,"[205596, 10613, 13252, 104, 567, 510, 120, 3078, 109, 10193, 654, 9388, 21450, 829, 666, 10633, 1779, 500, 3090, 903]"
224,"[30197, 10613, 104, 20565, 666, 424, 625, 762, 981, 3078, 10191, 8321, 107, 488, 11878, 42459, 654, 13466, 500, 903]"
380,"[627, 11645, 947, 30197, 654, 11368, 11209, 13252, 625, 20565, 488, 968, 872, 239, 424, 9281, 829, 10613, 26317, 490]"
494,"[213, 246741, 1640, 21450, 488, 129, 11645, 25471, 13466, 829, 4244, 625, 5176, 11216, 7326, 13252, 592, 11, 14160, 205596]"
468,"[31165, 666, 278, 488, 11645, 10322, 10218, 120467, 423, 10795, 4012, 8321, 550, 185, 311, 9029, 627, 5176, 625, 10548]"
407,"[666, 947, 10613, 654, 9475, 826, 11216, 488, 240, 157336, 891, 9388, 8927, 10218, 24, 592, 30197, 963, 975, 33408]"
311,"[1391, 13252, 500, 10613, 109424, 11878, 845, 892, 11362, 773, 11939, 695, 2292, 21575, 5176, 17965, 530, 1430, 9029, 7211]"
480,"[539, 1779, 903, 14275, 13252, 510, 963, 129, 829, 21575, 666, 103, 21450, 488, 80070, 872, 826, 530, 85, 625]"
547,"[13252, 9411, 488, 25471, 167073, 10705, 9029, 19994, 100, 640, 30304, 10315, 14275, 23928, 10613, 9475, 4012, 13922, 963, 80070]"
595,"[10215, 625, 629, 550, 13252, 702, 13949, 903, 100, 654, 185, 1051, 539, 981, 30197, 11939, 510, 10613, 666, 423]"
384,"[829, 104, 963, 666, 629, 10548, 205596, 7211, 278, 10613, 20283, 10218, 3090, 157336, 19913, 650, 240, 21450, 91551, 510]"
242,"[598, 13252, 752, 10218, 120, 935, 11562, 205596, 11939, 1640, 80070, 75490, 1407, 10549, 532, 335, 1779, 11645, 679, 5176]"
420,"[3078, 14275, 625, 104, 42459, 424, 18420, 21450, 947, 961, 278, 30304, 10315, 401, 17539, 9696, 240, 13466, 11462, 872]"
297,"[488, 10795, 13252, 3078, 389, 26317, 3116, 4244, 21450, 11216, 13466, 20565, 903, 80070, 5176, 10705, 424, 101, 157336, 100]"
109,"[510, 14275, 947, 11645, 500, 903, 85, 489, 11368, 335, 872, 550, 138, 10315, 1640, 7485, 13252, 625, 20553, 642]"
164,"[488, 30197, 14275, 11645, 10315, 13466, 20283, 10193, 10613, 4244, 3078, 10215, 903, 5176, 625, 1430, 11878, 19317, 279, 762]"
518,"[13252, 963, 205596, 654, 3078, 17539, 26317, 10315, 185, 1407, 2179, 9388, 9008, 665, 947, 1372, 20283, 103, 109, 829]"
284,"[13252, 2292, 914, 947, 11368, 829, 11645, 10193, 654, 104, 963, 240, 3090, 5176, 11562, 17539, 838, 981, 11230, 21450]"
434,"[654, 311, 109, 5176, 10613, 25471, 666, 10795, 429, 981, 115, 9905, 13252, 11562, 3085, 155, 531, 625, 346, 104]"
91,"[10218, 10613, 903, 85, 1124, 96721, 11645, 239, 21450, 654, 9905, 947, 235, 500, 11368, 3078, 17431, 13252, 104, 107]"
199,"[11645, 539, 510, 1779, 30197, 10613, 500, 903, 642, 27375, 246741, 488, 11368, 3078, 13252, 625, 14275, 25678, 654, 981]"
524,"[9388, 625, 101, 30969, 213, 654, 762, 11216, 26317, 424, 488, 10795, 903, 42459, 947, 10705, 13252, 642, 3078, 963]"
564,"[13252, 14275, 11645, 654, 335, 2769, 872, 14736, 20649, 13466, 96721, 4244, 100, 205596, 1662, 13222, 767, 2567, 947, 42459]"
478,"[11216, 3078, 625, 829, 510, 629, 239, 1245, 69, 666, 104, 11645, 85, 903, 891, 14275, 96721, 89, 20283, 17539]"
500,"[654, 110, 829, 240, 30197, 903, 34106, 129628, 961, 872, 3090, 3078, 3063, 6521, 629, 947, 104, 11828, 62695, 10218]"
585,"[213, 104, 17539, 185, 311, 10613, 10315, 18203, 191903, 8321, 21450, 961, 14275, 238, 963, 666, 17661, 157336, 26317, 8439]"
563,"[9388, 11368, 666, 240, 488, 20565, 14, 21450, 829, 1779, 26317, 872, 826, 5176, 11828, 378, 603, 11645, 85, 14275]"
433,"[488, 11368, 10548, 3090, 829, 104, 138, 891, 666, 389, 10218, 38548, 21450, 17431, 625, 13466, 11216, 838, 567, 7211]"
346,"[9388, 872, 205596, 654, 155, 680, 567, 21450, 20565, 289, 14784, 3063, 80278, 903, 11634, 629, 826, 17661, 14275, 17168]"
652,"[185, 625, 343, 5176, 10215, 752, 488, 666, 30197, 311, 627, 104, 335, 14275, 13252, 903, 640, 30969, 10655, 10613]"
293,"[963, 629, 104, 872, 9388, 947, 30197, 5176, 67479, 510, 278, 96721, 30304, 666, 654, 903, 10403, 424, 144, 26317]"
461,"[891, 510, 488, 625, 205596, 11828, 4480, 963, 947, 30197, 654, 104, 1422, 10162, 10191, 903, 10613, 423, 11219, 67479]"
150,"[11216, 11645, 1779, 10613, 104, 238, 1640, 500, 289, 1480, 947, 10315, 346, 9388, 510, 567, 11878, 838, 96721, 903]"
430,"[20565, 963, 9475, 829, 5176, 567, 4480, 9322, 666, 12405, 539, 26317, 213, 82654, 1672, 281957, 311, 32318, 11645, 11356]"
203,"[14275, 11562, 2769, 963, 654, 9388, 30197, 10633, 829, 838, 627, 488, 666, 5176, 745, 197033, 3082, 424, 198306, 603]"
22,"[11645, 510, 963, 205596, 223, 1124, 10613, 968, 335, 240, 10193, 129, 567, 9008, 598, 14, 278, 21450, 13252, 11368]"
212,"[11562, 1779, 11645, 16858, 21450, 20565, 963, 539, 1891, 13252, 244, 101, 10193, 104, 1051, 598, 10322, 981, 10683, 666]"
647,"[14, 205596, 20565, 30197, 10705, 872, 7211, 829, 185441, 20377, 627, 31657, 10162, 500, 238, 1422, 10613, 17539, 13252, 20283]"
629,"[903, 11216, 625, 13252, 30197, 30969, 101, 550, 767, 213, 829, 1245, 10795, 500, 629, 786, 1578, 10217, 65034, 654]"
77,"[488, 654, 625, 666, 213, 963, 10218, 20565, 104, 18079, 155, 18603, 903, 10191, 14736, 10315, 424, 11562, 13252, 947]"
363,"[21450, 9388, 10613, 829, 510, 13252, 122, 42135, 10218, 5176, 129, 488, 85, 500, 3078, 654, 109, 120, 666, 14275]"
78,"[10218, 101, 654, 104, 17539, 424, 3078, 311, 981, 639, 947, 14275, 9905, 10613, 11828, 229, 11216, 10683, 11562, 31165]"
617,"[10218, 654, 104, 488, 5176, 157336, 10331, 9905, 666, 625, 629, 235, 510, 2493, 702, 13252, 13466, 185, 14275, 642]"
159,"[666, 85, 13466, 205596, 592, 5176, 11368, 20283, 30969, 14275, 903, 10331, 16219, 21450, 25678, 9388, 152795, 10683, 80070, 42459]"
345,"[20565, 510, 109, 1640, 1491, 13466, 910, 13252, 223, 10315, 53190, 31165, 666, 872, 1422, 1672, 11562, 8129, 20283, 947]"
486,"[30197, 488, 278, 14275, 20283, 11645, 1779, 872, 205596, 10218, 9388, 240, 654, 213, 289, 13466, 3116, 11216, 642, 21450]"
298,"[343, 488, 666, 510, 829, 767, 3078, 11878, 5176, 567, 903, 625, 10315, 9475, 2610, 10515, 26397, 91551, 702, 695]"
550,"[903, 30304, 198277, 1779, 829, 10548, 80070, 20565, 335, 38548, 96721, 240, 104, 1417, 627, 488, 2610, 666, 1640, 53190]"
376,"[10613, 500, 963, 5176, 4244, 3078, 2179, 13252, 1372, 488, 550, 423, 311, 7211, 101, 7984, 30197, 10548, 104, 17539]"
328,"[21450, 14295, 1779, 629, 13252, 205596, 11645, 826, 500, 11878, 829, 343, 654, 603, 20565, 104, 903, 30197, 963, 11562]"
587,"[205596, 963, 488, 5176, 13, 947, 872, 2567, 13466, 30197, 13252, 679, 1640, 20565, 903, 1422, 17168, 892, 3133, 666]"
149,"[13466, 666, 5176, 104, 13252, 539, 592, 4244, 14275, 567, 629, 91551, 9388, 185, 129, 80070, 963, 1585, 892, 21450]"
605,"[13252, 205596, 11216, 1640, 903, 278, 510, 629, 4347, 11645, 642, 104, 101, 431, 872, 30969, 53190, 281957, 12405, 335]"
63,"[963, 10218, 826, 11368, 829, 20565, 10683, 5176, 424, 17431, 3082, 666, 11209, 11645, 1779, 654, 9388, 198306, 238, 30197]"
258,"[205596, 14275, 10613, 947, 42459, 625, 109, 424, 30197, 429, 9388, 96721, 654, 11562, 346, 666, 104, 10315, 3078, 1779]"
519,"[488, 11645, 13252, 30197, 85, 625, 629, 872, 14275, 903, 339, 240, 654, 3078, 627, 21450, 838, 20283, 100, 500]"
200,"[963, 5961, 829, 11828, 278, 240, 567, 826, 17473, 13496, 654, 213, 426, 629, 53190, 389, 4935, 30197, 9388, 157336]"
99,"[510, 14275, 903, 11216, 592, 3090, 500, 240, 9008, 11368, 3063, 20283, 625, 829, 752, 10193, 278, 52013, 11878, 279]"
304,"[829, 103, 104, 16219, 205596, 1779, 666, 963, 240, 9388, 185441, 3090, 10548, 20283, 903, 10315, 21450, 975, 30197, 14280]"
441,"[42459, 826, 289, 654, 185, 1779, 5176, 396, 18420, 3082, 14295, 424, 600, 30197, 96721, 1245, 762, 18203, 110, 11576]"
671,"[13252, 963, 9388, 10218, 17539, 629, 20565, 21450, 603, 500, 278, 11562, 10315, 1779, 654, 11645, 37724, 205596, 10193, 872]"
453,"[13252, 104, 3078, 100, 11645, 625, 654, 4480, 10191, 11878, 10548, 488, 981, 963, 429, 18079, 120467, 11562, 7984, 197033]"
67,"[13466, 14, 629, 963, 104, 85, 424, 42459, 21450, 826, 13252, 157336, 20565, 7485, 947, 666, 3090, 240, 3078, 246741]"
168,"[11645, 11368, 625, 21450, 963, 278, 5176, 14, 20565, 205596, 654, 1640, 100, 7211, 510, 829, 389, 947, 10515, 424]"
608,"[104, 654, 10613, 13252, 3090, 850, 5176, 488, 11368, 752, 423, 140, 4012, 947, 11314, 389, 10218, 872, 11216, 3082]"
596,"[625, 30197, 85, 30304, 18939, 654, 10218, 1908, 666, 14736, 702, 5206, 64828, 903, 10613, 155, 43239, 308027, 21575, 11576]"
582,"[13252, 101, 488, 625, 424, 963, 903, 11216, 26317, 3078, 278, 17539, 10315, 947, 629, 5176, 9388, 10331, 4244, 91551]"
189,"[947, 5176, 666, 903, 9430, 510, 901, 10613, 829, 1779, 100, 3090, 67479, 13252, 4244, 680, 1908, 96721, 10215, 654]"
591,"[625, 963, 129, 239, 424, 903, 11645, 500, 981, 550, 13252, 1245, 488, 30304, 213, 10218, 530, 278, 1391, 2292]"
299,"[240, 53190, 85, 10218, 14275, 654, 205596, 786, 968, 13252, 1372, 2742, 51352, 665, 1779, 11562, 34106, 23949, 235, 14242]"
466,"[654, 205596, 13252, 947, 213, 246741, 129628, 10613, 65034, 5176, 2383, 110, 80070, 488, 1480, 629, 14736, 30304, 12445, 17015]"
271,"[205596, 654, 13252, 238, 10218, 30197, 311, 9388, 11216, 488, 14, 240, 963, 872, 826, 335, 140300, 1779, 510, 10613]"
641,"[85, 9388, 3082, 1640, 238, 1051, 666, 500, 826, 829, 20565, 981, 30197, 11645, 197033, 140300, 104, 567, 205596, 4556]"
48,"[20565, 829, 666, 963, 122, 11, 10218, 205596, 311, 488, 539, 891, 11645, 1779, 278, 11841, 10315, 21450, 96721, 510]"
128,"[10218, 4244, 30969, 903, 335, 10322, 13776, 10331, 11878, 213, 289, 1480, 786, 1779, 129, 5176, 488, 23168, 101, 679]"
270,"[963, 625, 424, 11645, 488, 3078, 13252, 100, 838, 104, 21450, 654, 510, 62, 9388, 1245, 2179, 11209, 666, 14242]"
303,"[424, 981, 826, 396, 829, 103, 914, 1051, 31713, 26317, 197033, 654, 666, 155, 1124, 10613, 21450, 30304, 10215, 17168]"
526,"[510, 10613, 278, 654, 11645, 3078, 488, 238, 10218, 311, 1779, 1908, 30197, 101, 104, 424, 7211, 335, 625, 96721]"
350,"[11216, 13466, 903, 11878, 11645, 1407, 279, 625, 947, 25736, 5176, 21575, 26317, 104, 666, 144, 10315, 1640, 1051, 311]"
570,"[30197, 829, 666, 10218, 642, 7326, 10193, 11878, 240, 11216, 42580, 7485, 14160, 289, 14, 629, 872, 69, 11368, 17435]"
92,"[11645, 13252, 13466, 104, 826, 21450, 1640, 239, 963, 903, 205596, 10193, 289, 1779, 829, 14285, 30969, 5176, 539, 981]"
366,"[424, 488, 11828, 981, 550, 17539, 30197, 786, 963, 625, 4244, 510, 311, 144, 213, 13922, 104, 11216, 490, 13252]"
282,"[389, 488, 17539, 510, 30197, 5176, 11828, 625, 23928, 5925, 10193, 10613, 289, 279, 205596, 947, 10655, 11645, 7211, 8992]"
358,"[829, 205596, 13252, 1640, 947, 11828, 18420, 14160, 104, 30969, 17473, 3082, 40205, 9905, 11219, 10162, 343, 17539, 10322, 110]"
250,"[963, 11645, 3078, 104, 11562, 666, 13466, 903, 13252, 21450, 10613, 30197, 567, 205596, 500, 488, 1051, 625, 223, 829]"
665,"[1779, 103, 1430, 3085, 963, 666, 5176, 625, 903, 510, 947, 539, 38548, 1245, 101, 278, 838, 37997, 9388, 21450]"
575,"[21450, 11645, 13252, 627, 17539, 654, 3082, 539, 104, 10683, 185, 1051, 17435, 2502, 42459, 11216, 20565, 914, 314365, 1640]"
580,"[567, 10193, 21450, 289, 389, 666, 530, 42459, 11878, 31713, 17168, 20283, 30197, 1491, 11368, 205596, 5176, 284362, 7485, 9905]"
95,"[80070, 10613, 13252, 66092, 278, 96721, 25471, 665, 488, 1430, 1779, 3078, 335, 1640, 104, 21450, 3133, 11828, 9388, 3309]"
232,"[13252, 654, 205596, 9905, 666, 53190, 289, 1891, 13949, 6977, 9008, 10613, 9388, 8129, 18939, 20565, 396, 891, 2610, 20283]"
619,"[654, 100, 892, 5176, 625, 423, 500, 424, 91551, 194, 11216, 13466, 10215, 1779, 1891, 767, 85, 11645, 238, 30197]"
388,"[488, 3078, 10613, 625, 278, 963, 3116, 205596, 13252, 666, 346, 9388, 11645, 194, 1779, 80070, 10795, 10683, 17653, 1372]"
509,"[13252, 5176, 963, 21450, 109424, 17435, 666, 829, 11528, 91551, 11230, 5156, 981, 429, 16869, 947, 110, 335, 7211, 10613]"
615,"[567, 104, 5176, 654, 488, 18079, 903, 20565, 13252, 424, 598, 21450, 3078, 829, 157336, 629, 31713, 2292, 826, 100]"
525,"[2610, 335, 213, 11645, 10795, 10322, 191903, 752, 903, 10218, 891, 11878, 13252, 1779, 53190, 1580, 96721, 490, 666, 968]"
452,"[205596, 11828, 629, 3078, 10613, 3090, 144, 13252, 198306, 191903, 10218, 5176, 3082, 235, 10548, 11645, 10322, 42459, 101, 14275]"
405,"[629, 424, 20565, 91551, 903, 205596, 963, 11356, 14275, 10315, 194, 666, 213, 30197, 9388, 4347, 10683, 8321, 598, 1640]"
262,"[629, 21450, 829, 14275, 240, 10683, 91551, 98, 30197, 213, 11645, 963, 104, 28, 947, 13252, 567, 603, 11368, 10613]"
60,"[205596, 424, 829, 567, 10683, 104, 129, 11072, 598, 140300, 17435, 9388, 903, 2610, 10315, 666, 14275, 289, 9475, 3110]"
4,"[654, 13252, 104, 10218, 30197, 625, 205596, 10193, 53190, 11216, 389, 1245, 11645, 3082, 33731, 935, 25678, 80070, 13666, 903]"
654,"[666, 205596, 20283, 289, 11216, 13252, 240, 21450, 10613, 829, 20565, 223, 198277, 10331, 903, 23928, 104, 65034, 10548, 80070]"
285,"[654, 205596, 42135, 627, 1430, 829, 9281, 104, 194, 826, 80070, 26317, 191903, 666, 963, 10218, 177945, 903, 1669, 100]"
356,"[510, 10683, 14, 85, 963, 213, 500, 666, 240, 891, 123678, 961, 627, 1245, 30197, 981, 104, 829, 625, 947]"
361,"[205596, 10683, 85, 30304, 3063, 666, 424, 9462, 194, 11216, 14285, 11645, 9008, 947, 567, 13252, 38548, 240, 138, 838]"
301,"[11645, 98, 104, 9475, 567, 197033, 11216, 665, 829, 13252, 278, 3078, 635, 16219, 378, 80070, 625, 238, 488, 947]"
236,"[4244, 240, 226229, 786, 311, 15417, 3078, 14736, 10218, 891, 18905, 17208, 24447, 96721, 625, 488, 5176, 278, 679, 11828]"
326,"[702, 654, 829, 981, 10613, 4012, 21450, 13252, 752, 963, 11562, 16869, 100, 65034, 23928, 10193, 914, 104, 85, 5176]"
223,"[625, 11645, 14275, 104, 13466, 488, 3082, 666, 963, 2769, 13252, 20283, 424, 129, 5176, 3078, 10191, 627, 981, 654]"
584,"[625, 666, 238, 903, 13466, 3090, 1672, 198277, 10162, 642, 3082, 223, 10315, 500, 963, 10705, 104, 34106, 826, 3116]"
312,"[34106, 903, 289, 7211, 429, 335, 11368, 762, 198277, 826, 5176, 488, 838, 2610, 627, 1372, 11828, 666, 3063, 11216]"
160,"[903, 13252, 947, 11216, 11562, 343, 387, 91551, 642, 598, 389, 80070, 679, 3078, 194, 205596, 14280, 629, 654, 21450]"
423,"[654, 20565, 695, 1574, 13252, 72431, 191903, 281957, 3078, 10683, 903, 11202, 1640, 962, 629, 567, 11219, 10795, 8848, 80278]"
213,"[642, 11368, 745, 703, 20565, 629, 5176, 68718, 10315, 279, 30969, 389, 6977, 238, 500, 109424, 42459, 7211, 453, 424]"
590,"[3078, 21450, 947, 10795, 9388, 311, 488, 238, 625, 14275, 10613, 423, 100, 963, 213, 3116, 11645, 2179, 578, 1672]"
88,"[3078, 10613, 20565, 666, 488, 629, 9905, 5176, 110, 17539, 10331, 42459, 530, 14275, 13252, 85, 30304, 747, 11878, 826]"
554,"[21450, 11645, 5176, 91551, 10613, 10683, 17473, 829, 488, 223, 205596, 10193, 289, 666, 73, 11, 968, 110, 80070]"
30,"[13252, 947, 205596, 25678, 152795, 3291, 654, 129, 31713, 1422, 9905, 17168, 51927, 903, 627, 9388, 16858, 625, 1779, 16219]"
272,"[829, 567, 963, 205596, 4935, 424, 10403, 11828, 104, 13252, 10218, 10795, 73, 5961, 2118, 10633, 343, 695, 9696, 110]"
367,"[1779, 53190, 665, 80070, 14242, 11368, 85, 30304, 625, 695, 11645, 9388, 489, 7326, 38548, 13252, 96721, 406, 75490, 205596]"
192,"[1640, 13252, 903, 963, 85, 3078, 62, 500, 629, 17473, 104, 25471, 121, 981, 826, 10315, 10331, 11562, 666, 9388]"
522,"[963, 1779, 30197, 829, 903, 530, 488, 567, 110, 80070, 872, 10613, 961, 666, 11368, 42459, 3078, 1640, 629, 11209]"
86,"[654, 20565, 625, 11645, 10669, 13252, 3063, 829, 10548, 13466, 17539, 10191, 1891, 16869, 104, 429, 7211, 11828, 23928, 10218]"
220,"[278, 963, 10613, 104, 625, 9388, 654, 389, 103, 15487, 3078, 30197, 665, 13252, 240, 666, 223, 343, 7211, 762]"
143,"[11368, 389, 238, 961, 13252, 567, 642, 4553, 1779, 289, 240, 640, 625, 488, 30197, 14242, 223, 10705, 5176, 279]"
473,"[13252, 963, 213, 100, 205596, 85, 335, 11645, 11562, 500, 567, 129, 343, 17015, 666, 26317, 396, 4244, 10217, 1891]"
76,"[510, 850, 10613, 963, 104, 11828, 666, 424, 3082, 654, 289, 903, 34106, 3133, 1245, 30197, 129, 872, 680, 1407]"
324,"[963, 3090, 10218, 30197, 13496, 3116, 240, 10613, 488, 11562, 14275, 826, 104, 10403, 13320, 21450, 289, 311, 629, 9388]"
120,"[11645, 289, 1640, 629, 11368, 96721, 104, 1779, 1124, 10193, 947, 903, 80070, 10315, 500, 20565, 627, 27375, 20283, 654]"
111,"[488, 11645, 625, 654, 903, 101, 1245, 41659, 13252, 9388, 129, 1547, 239, 1779, 3085, 10613, 642, 13949, 14242, 11878]"
593,"[129, 654, 9430, 426, 13252, 53190, 903, 11878, 213, 567, 9388, 598, 1779, 826, 829, 762, 11562, 947, 335, 80278]"
23,"[625, 10613, 500, 30197, 1422, 10218, 31165, 424, 850, 11368, 8129, 9281, 1961, 1779, 13188, 488, 13252, 42459, 21128, 21575]"
2,"[567, 213, 10218, 9475, 389, 30197, 13466, 238, 1640, 10548, 11, 872, 641, 11216, 10315, 500, 335, 1779, 1051, 104]"
42,"[104, 903, 500, 13252, 963, 30969, 205596, 21450, 335, 10795, 14160, 98, 310133, 14285, 157336, 7211, 666, 101, 625, 16859]"
457,"[3078, 963, 762, 826, 240, 10683, 891, 625, 872, 30197, 11562, 10331, 1578, 15121, 387, 11878, 961, 191903, 10315, 9388]"
52,"[629, 13466, 539, 85, 238, 10162, 510, 963, 13252, 500, 642, 389, 21450, 11368, 10613, 666, 5176, 223, 30197, 1779]"
302,"[488, 389, 10218, 10705, 963, 9388, 539, 30197, 11216, 826, 1891, 129, 20565, 654, 213, 1585, 10515, 53190, 13252, 629]"
418,"[30197, 629, 829, 5176, 85, 238, 20565, 903, 1245, 1640, 3078, 11645, 510, 947, 9475, 9388, 13466, 14285, 488, 11368]"
7,"[1640, 625, 963, 11645, 205596, 10613, 500, 654, 550, 903, 3078, 240, 627, 13252, 872, 666, 2769, 23378, 11562, 3082]"
521,"[10548, 488, 510, 625, 13252, 30197, 5176, 500, 278, 3078, 20565, 157336, 10218, 903, 185, 3082, 826, 10315, 235, 1578]"
339,"[829, 666, 903, 3085, 826, 80278, 129628, 5176, 625, 629, 191903, 11828, 18939, 9388, 85, 10613, 762, 12703, 550, 107]"
